event_id,state,latitude,longitude
usp0007teh,Texas,35.04,-100.504
usp0007upe,Oklahoma,35.081,-97.647
nm604236,Missouri,36.745,-90.8783333
usp0007vn8,Arkansas,33.2,-92.6
usp0007w1f,Colorado,39.1,-105.1
usp0007w21,Colorado,39.1,-105.1
usp0007w23,Colorado,39.1,-105.1
usp0007x5e,Texas,34.947,-100.89
usp0007x9k,Texas,34.973,-100.569
nm604247,Arkansas,36.252,-91.2806667
usp0007ynp,Oklahoma,34.72,-97.499
usp0007yxr,Arkansas,34.209,-93.435
nm604268,Arkansas,35.2615,-91.258
usp00082k1,New Mexico,34.188,-105.742
usp0008305,Texas,33.182,-95.966
usp000877r,Oklahoma,34.66,-96.435
nm604307,Missouri,37.285,-90.9241667
usp0008cfe,Kansas,37.101,-98.48
usp0008d4y,Arkansas,33.2,-92.75
usp0008dfw,New Mexico,34.533,-106.154
usp0008dfx,New Mexico,34.55,-106.15
usp0008dfy,New Mexico,34.55,-106.15
usp0008dn8,Colorado,37.828,-103.408
usp0008dqw,New Mexico,34.553,-106.191
usp0008khk,Colorado,39.1,-105.1
usp0008m1j,Texas,35.453,-102.383
usp0008m38,Oklahoma,34.782,-98.416
usp0008r4d,Oklahoma,34.719,-97.589
usp0008rfp,New Mexico,35.344,-103.473
nm604424,Missouri,37.0658333,-90.9396667
usp0008xac,Oklahoma,36.8,-97.6
usp0008y0a,Arkansas,34.806,-93.176
usp00090qx,Kansas,38.674,-99.378
nm60014439,Arkansas,35.3201667,-90.8508333
usp00093nw,New Mexico,32.573,-104.656
usp00094hc,New Mexico,32.591,-104.63
usp00094ny,New Mexico,32.582,-104.672
usp00097w4,Kansas,39.1,-94.7
usp000991w,New Mexico,32.575,-104.664
usp0009ctq,New Mexico,32.568,-104.591
nm60014501,Arkansas,34.7598333,-91.2581667
nm60014502,Missouri,36.4841667,-90.9711667
nm60014503,Missouri,36.4845,-90.9808333
usp0009gm3,Oklahoma,36.846,-99.659
nm60014521,Arkansas,36.42,-92.3535
nm604555,Arkansas,35.7213333,-90.6816667
usp0009myc,New Mexico,32.582,-104.629
usp0009n12,Kansas,39.092,-99.417
usp0009n5y,Colorado,40.601,-106.666
usp0009n7z,Colorado,40.66,-106.727
nm604626,Mississippi,34.4235,-90.7623333
nm604630,Arkansas,35.8425,-92.786
nm604631,Arkansas,35.613,-92.736
nm604642,Arkansas,35.2651667,-90.8931667
usp0009xn5,Texas,35.2,-101.9
usp0009y2x,Texas,35.392,-101.812
usp0009y30,Texas,35.392,-101.812
usp0009y35,Texas,35.392,-101.812
usp0009y8d,Texas,35.392,-101.812
usp0009ym8,Texas,35.39,-101.814
nm604669,Arkansas,36.4755,-91.0996667
nm604673,Arkansas,35.134,-91.5153333
nm604684,Missouri,36.7676667,-90.837
usp000a1f3,Oklahoma,35.393,-97.98
usp000a66c,Texas,35.4,-101.8
nm604751,Arkansas,36.186,-91.1243333
usp000aau8,Arkansas,33.19,-92.66
usp000ac8m,Missouri,37.933,-93.327
usp000aeak,Missouri,36.58,-92.24
nm604823,Arkansas,35.197,-92.2141667
nm604825,Arkansas,35.2501667,-92.2315
nm604827,Arkansas,35.2296667,-92.2341667
nm604828,Arkansas,35.2105,-92.2338333
nm604845,Arkansas,35.0993333,-92.2096667
nm604846,Arkansas,35.0581667,-92.2008333
usp000afwr,New Mexico,32.334,-103.141
usp000ak02,Colorado,39.022,-105.129
usp000ak31,Kansas,37.7,-97.0
nm604896,Arkansas,34.4163333,-93.2336667
usp000an75,Colorado,37.088,-104.692
usp000an76,Colorado,37.091,-104.655
usp000anmq,Colorado,37.107,-104.622
usp000anmr,Colorado,37.143,-104.65
usp000anp9,Colorado,37.143,-104.618
usp000anpp,Colorado,37.112,-104.611
usp000anr0,Colorado,37.11,-104.628
usp000anr7,Colorado,37.14,-104.585
usp000anz2,Colorado,37.108,-104.602
usp000ap3q,Colorado,37.108,-104.703
usp000ap49,Colorado,37.091,-104.593
usp000apjk,Colorado,37.121,-104.706
usp000apk4,Arkansas,34.833,-93.259
usp000assm,Kansas,39.996,-100.208
usp000at9q,Texas,31.786,-102.631
usp000aunc,New Mexico,36.859,-104.797
usp000aur0,Arkansas,33.2,-92.7
usp000awku,Texas,35.341,-101.818
usp000ax4g,Oklahoma,34.0,-97.53
usp000ax5q,New Mexico,36.86,-104.784
usp000axyk,New Mexico,36.857,-104.744
usp000ay1d,Oklahoma,34.727,-98.361
usp000b060,Oklahoma,34.27,-97.63
usp000b1dr,Texas,35.359,-101.824
usp000b2c7,Kansas,39.939,-100.32
usp000b59p,Oklahoma,34.025,-97.619
usp000b6dg,New Mexico,36.881,-104.779
usp000b6g9,New Mexico,36.568,-103.028
nm605072,Arkansas,35.2691667,-90.8801667
usp000bcgs,New Mexico,32.581,-104.63
usp000bchy,New Mexico,32.576,-104.631
usp000beg6,Colorado,39.203,-106.654
usp000bewb,Oklahoma,34.274,-96.079
nm605110,Mississippi,34.067,-90.697
usp000bft7,Kansas,39.119,-99.089
usp000bftj,Kansas,39.077,-99.101
usp000bhna,New Mexico,36.917,-104.768
usp000bkha,Kansas,39.36,-99.403
usp000bnbc,Colorado,38.256,-102.622
usp000bqmk,Nebraska,40.237,-100.022
usp000br1f,Colorado,39.0,-105.1
usp000bu3c,Kansas,39.244,-99.487
usp000bumx,Texas,33.892,-97.695
usp000bvd4,Kansas,39.255,-99.482
usp000bw4f,New Mexico,36.844,-104.923
usp000byza,New Mexico,36.994,-104.768
nm605197,Arkansas,36.0228333,-91.3925
usp000bzw8,New Mexico,36.91,-104.763
usp000c0e4,New Mexico,32.665,-104.505
nm605211,Missouri,38.1095,-91.2975
usp000c4t4,New Mexico,36.945,-104.87
nm605239,Missouri,36.7925,-91.5963333
usp000c72e,Colorado,37.369,-104.685
usp000c7ec,New Mexico,36.831,-104.907
usp000c8gs,Texas,35.277,-101.742
usp000cb85,Colorado,37.031,-104.836
usp000cbgp,Texas,35.28,-101.74
usp000cc6w,Colorado,39.27,-106.703
usp000cdsz,New Mexico,36.958,-104.828
usp000ceuc,Oklahoma,35.12,-97.525
usp000cf1d,Oklahoma,35.12,-97.525
nm605309,Arkansas,35.1901667,-92.2198333
nm605310,Arkansas,35.171,-92.2096667
usp000cgbb,Colorado,37.596,-105.28
usp000cgbh,Colorado,37.584,-105.298
usp000cgna,Arkansas,33.668,-91.695
usp000chv1,Colorado,37.018,-104.842
usp000ckb0,New Mexico,36.932,-104.861
usp000ckpv,Missouri,39.5,-91.9
usp000ckpw,Missouri,39.493,-91.884
nm605421,Arkansas,36.3491667,-90.7463333
nm605422,Arkansas,36.3516667,-90.7683333
nm605423,Arkansas,36.3463333,-90.744
usp000cqm5,New Mexico,36.855,-104.851
usp000cr84,New Mexico,36.892,-104.876
usp000cr8b,New Mexico,36.876,-104.831
usp000cr8d,Colorado,37.036,-104.931
nm605459,Arkansas,36.0261667,-91.3273333
usp000ct50,Oklahoma,34.804,-97.677
usp000cvz7,New Mexico,32.525,-104.566
nm605484,Arkansas,35.627,-92.2491667
nm605485,Missouri,36.5153333,-91.2461667
usp000cwpu,New Mexico,36.935,-104.835
usp000cxd7,Oklahoma,34.233,-97.254
usp000cxkm,Oklahoma,34.236,-97.267
usp000cygp,New Mexico,32.528,-104.584
usp000d09f,Iowa,40.633,-95.549
usp000d181,New Mexico,36.874,-105.104
usp000d2x7,New Mexico,32.582,-104.505
usp000d412,Oklahoma,35.369,-98.048
nm605536,Arkansas,36.4238333,-90.9216667
nm605537,Arkansas,36.4185,-90.9188333
usp000d77p,New Mexico,32.604,-104.499
usp000d8fh,New Mexico,33.253,-106.201
usp000d8zx,Oklahoma,34.864,-97.672
usp000dcz2,Colorado,37.007,-104.675
nm605679,Arkansas,35.2033333,-92.2211667
usp000djdr,Texas,35.354,-101.797
usp000dkwh,Colorado,37.297,-104.791
usp000dmdn,New Mexico,36.881,-104.794
nm605727,Arkansas,35.7058333,-91.7335
usp000dnz8,Oklahoma,34.179,-95.192
usp000dp4e,New Mexico,36.92,-105.07
usp000dqzp,Oklahoma,35.25,-97.608
usp000dr44,Missouri,38.46,-93.967
usp000dr4k,Oklahoma,34.32,-98.069
nm605759,Arkansas,36.0155,-91.154
usp000dugv,New Mexico,36.86,-105.097
usp000durr,New Mexico,36.938,-104.886
nm605802,Missouri,36.7911667,-91.4901667
usp000dwby,Missouri,38.718,-92.725
usp000dx3j,New Mexico,36.952,-104.822
usp000dx3k,New Mexico,36.947,-104.833
usp000dx3m,New Mexico,36.982,-104.959
nm605821,Missouri,36.6771667,-90.6791667
usp000e0j7,Colorado,37.239,-104.721
usp000e0mt,Colorado,40.58,-106.609
usp000e1fy,Colorado,40.572,-106.732
usp000e2ab,New Mexico,36.97,-104.849
usp000e49p,Colorado,37.099,-104.897
usp000e6f9,New Mexico,32.528,-104.549
usp000e6mh,New Mexico,32.583,-104.566
nm605980,Arkansas,36.413,-90.9058333
usp000e8ya,New Mexico,32.589,-104.549
usp000e8yn,New Mexico,32.551,-104.577
usp000e8yz,Colorado,37.03,-104.968
usp000e9fv,New Mexico,32.575,-104.617
usp000e9xu,Colorado,37.076,-105.444
usp000ea95,Texas,35.672,-101.794
usp000ec6y,Oklahoma,35.091,-96.3
usp000ecjj,New Mexico,32.6,-104.563
usp000ed5s,Texas,35.363,-101.871
usp000edrz,Oklahoma,34.069,-97.314
usp000edz1,Texas,31.954,-101.419
nm606024,Arkansas,35.2408333,-92.2423333
usp000ege7,Colorado,37.014,-104.768
usp000eh37,New Mexico,36.839,-104.753
usp000ej02,New Mexico,36.795,-104.832
usp000end4,New Mexico,36.964,-104.929
usp000eqgg,Colorado,37.038,-104.852
usp000eqgx,Oklahoma,34.729,-97.49
usp000eqk4,Oklahoma,34.589,-97.368
usp000eqt1,Texas,32.895,-100.894
usp000er2d,Oklahoma,34.508,-97.372
usp000ern3,Colorado,37.014,-105.013
usp000ess3,Colorado,37.296,-104.77
usp000essf,Colorado,37.368,-104.865
usp000essz,Colorado,37.374,-104.736
usp000este,Colorado,37.298,-104.794
usp000esut,Colorado,37.295,-104.869
usp000et2z,Colorado,37.01,-104.867
usp000etzy,New Mexico,36.959,-104.777
usp000eu4w,Colorado,37.061,-104.971
usp000eumb,Oklahoma,34.122,-97.625
nm606140,Arkansas,35.226,-92.2801667
usp000ew9g,New Mexico,36.811,-104.963
usp000ewfy,Oklahoma,34.153,-97.627
usp000eyrt,Colorado,37.04,-104.996
usp000f0pc,Oklahoma,35.464,-97.407
usp000f0pm,Oklahoma,35.464,-97.407
usp000f0wh,New Mexico,36.935,-104.75
usp000f1mr,Colorado,37.067,-104.895
usp000f205,Oklahoma,34.536,-96.429
usp000f2h4,New Mexico,36.878,-104.93
nm606254,Arkansas,36.2503333,-91.635
usp000f4dx,Texas,35.347,-101.764
usp000f4rd,Oklahoma,35.441,-97.459
usp000f4s6,Oklahoma,35.459,-97.482
usp000f5kw,Colorado,37.099,-104.773
usp000f6j2,Colorado,37.061,-104.937
usp000f77j,Kansas,39.464,-95.341
usp000f9um,Nebraska,40.606,-100.745
nm606344,Missouri,36.7845,-91.3073
nm606345,Missouri,36.7841667,-91.3023333
usp000fc3b,Arkansas,33.3,-92.587
usp000fcw2,Oklahoma,35.149,-95.976
usp000fdps,New Mexico,36.929,-104.793
usp000fe1g,Texas,35.527,-101.0
usp000fjr6,New Mexico,35.561,-106.196
usp000fm8f,Oklahoma,34.627,-96.117
nm606409,Arkansas,36.1458333,-91.4281667
nm606414,Arkansas,36.2265,-93.1436667
nm606415,Arkansas,35.6818333,-91.446
usp000fp7q,Texas,35.471,-100.108
usp000fq28,Texas,34.51,-100.146
nm606437,Missouri,36.6656667,-90.7193333
usp000frbx,Colorado,37.018,-105.126
nm606454,Missouri,36.7721667,-90.8068333
usp000fujw,Oklahoma,34.852,-96.048
usp000fum1,New Mexico,36.954,-105.058
usp000fvs5,Kansas,37.027,-97.326
usp000fvya,Oklahoma,34.497,-96.05
usp000fxfz,Colorado,38.448,-105.579
usp000fxgb,Oklahoma,34.206,-96.258
nm606590,Arkansas,35.021,-91.2726667
usp000fxny,New Mexico,36.871,-104.988
usp000fxpp,Texas,32.898,-100.842
usp000fyvk,Colorado,37.024,-104.965
usp000fyyr,New Mexico,36.958,-104.856
usp000fyz9,Oklahoma,34.166,-96.295
usp000fz6c,Texas,32.27,-101.42
usp000g02m,Colorado,39.275,-105.47
usp000g351,New Mexico,36.865,-105.026
usp000g42c,New Mexico,33.659,-106.061
usp000g4dn,Colorado,37.119,-104.843
usp000g4fv,Colorado,37.158,-104.942
usp000g4q2,Colorado,37.032,-104.847
usp000g7k8,New Mexico,32.504,-104.596
usp000g8hv,New Mexico,36.51,-106.355
usp000g8kv,Oklahoma,35.457,-97.569
usp000g8z0,Oklahoma,35.81,-96.985
usp000g929,Oklahoma,35.346,-96.767
usp000g97k,New Mexico,36.556,-106.443
usp000ga9c,Oklahoma,35.82,-97.07
usp000gcdq,Colorado,37.264,-104.995
usp000gch2,New Mexico,36.972,-104.805
usp000gch9,Texas,32.891,-100.842
usp000gchn,Texas,32.849,-100.771
usp000gd5y,Colorado,38.453,-105.57
nm606762,Arkansas,36.3936667,-91.4615
usp000gfew,Colorado,37.095,-104.866
usp000gghv,Colorado,37.005,-104.893
usp000ggy2,Colorado,38.342,-105.566
usp000ghhj,Colorado,37.378,-104.898
nm606778,Arkansas,35.439,-92.2605
usp000ghq8,Colorado,37.357,-104.882
usp000gja7,Colorado,37.263,-104.748
usp000gk2p,Texas,35.621,-100.315
usp000gk7c,Texas,35.766,-100.714
usp000gkrx,Oklahoma,35.677,-97.131
nm606794,Arkansas,36.3888333,-91.4358333
usp000gm27,Colorado,38.019,-104.795
usp000gm6t,Oklahoma,35.454,-96.954
usp000gmer,Oklahoma,35.443,-97.118
usp000gmg0,Texas,32.8,-97.016
usp000gmg1,Texas,32.836,-97.029
usp000gmg3,Texas,32.871,-96.971
usp000gmg4,Texas,32.755,-97.017
usp000gmg8,Texas,32.799,-97.045
usp000gmgd,Texas,32.832,-97.012
usp000gmhz,Texas,32.831,-97.028
usp000gmj1,Texas,32.788,-97.028
usp000gmkx,Texas,32.766,-97.035
usp000gmky,Texas,32.874,-96.968
nm606799,Arkansas,34.5145,-92.8928333
nm606801,Missouri,37.5558333,-92.7378333
usp000gnce,Arkansas,34.43,-92.8
nm606805,Arkansas,35.6668333,-93.022
usp000gp6a,Arkansas,34.464,-92.824
usp000gp85,Arkansas,34.477,-92.866
usp000gpsq,Oklahoma,35.573,-97.568
nm606811,Arkansas,35.421,-92.3703333
nm606902,Arkansas,35.5665,-92.5738333
usp000gsr0,New Mexico,36.287,-106.475
nm606912,Arkansas,36.0783333,-90.9146667
nm606913,Arkansas,36.0795,-90.9473333
nm606914,Arkansas,36.075,-90.9171667
usp000gt6w,Oklahoma,35.163,-97.871
usp000gt8m,Oklahoma,35.724,-96.92
usp000gt8p,New Mexico,32.502,-104.607
usp000gtdu,Oklahoma,34.589,-96.34
usp000gtej,New Mexico,36.992,-104.884
usp000gtwq,Colorado,37.133,-104.87
usp000gu9h,Oklahoma,36.369,-98.087
usp000gucq,Oklahoma,34.735,-96.036
nm606929,Missouri,38.1736667,-91.0755
usp000gurq,Oklahoma,35.446,-97.456
usp000gv0k,New Mexico,36.824,-104.953
usp000gv36,Oklahoma,35.446,-97.456
usp000gv37,Oklahoma,35.446,-97.456
usp000gv3a,Oklahoma,35.446,-97.456
usp000gva2,Colorado,37.261,-104.462
usp000gwq7,New Mexico,36.818,-104.819
usp000gx6m,Texas,32.795,-97.016
usp000gx6p,Texas,32.85,-97.095
usp000gx6q,Texas,32.77,-97.117
usp000gx6r,Texas,32.795,-97.016
usp000gxfa,Oklahoma,35.71,-96.875
usp000gxmg,Oklahoma,35.71,-96.875
usp000gxne,Oklahoma,35.71,-96.875
usp000gxtg,Texas,32.352,-97.403
usp000gxw9,Mexico,31.35,-105.979
usp000gxwc,Mexico,31.35,-105.979
usp000gxz9,Texas,32.285,-97.345
usp000gxzw,Texas,32.35,-97.4
usp000gy1b,Texas,32.266,-97.402
usp000gy1e,Texas,32.35,-97.4
usp000gy78,Oklahoma,35.659,-96.85
usp000gy97,Oklahoma,35.89,-96.873
usp000gyn5,Oklahoma,36.361,-97.467
usp000gynh,Texas,32.297,-97.451
usp000gynq,New Mexico,36.888,-104.906
usp000gynu,New Mexico,36.904,-104.863
usp000gyu8,Oklahoma,35.547,-97.169
nm606981,Arkansas,35.5375,-92.316
usp000gz3j,Texas,32.35,-97.32
usp000gzcz,Oklahoma,34.992,-97.351
usp000gzha,Oklahoma,35.742,-96.944
usp000gzjk,Oklahoma,35.807,-97.018
usp000gzsg,New Mexico,36.847,-104.83
usp000gzsh,New Mexico,36.799,-104.831
usp000gzsn,New Mexico,36.885,-104.815
usp000gzyr,New Mexico,36.855,-104.836
usp000h0ch,Oklahoma,35.467,-97.412
usp000h0gp,Colorado,38.47,-102.684
usp000h0q7,New Mexico,36.987,-105.174
nm607005,Arkansas,35.494,-92.2968333
usp000h0x7,Oklahoma,34.942,-96.618
usp000h0xd,Oklahoma,35.566,-97.29
usp000h0xm,Oklahoma,35.572,-97.305
usp000h0xp,Oklahoma,35.566,-97.29
usp000h0xs,Oklahoma,35.566,-97.29
usp000h0xt,Oklahoma,35.566,-97.29
usp000h0xu,Oklahoma,35.566,-97.29
usp000h0xw,Oklahoma,35.651,-97.363
usp000h0y9,Oklahoma,35.565,-97.29
usp000h0yj,Oklahoma,35.566,-97.29
usp000h0yn,Oklahoma,35.566,-97.29
usp000h1bh,Oklahoma,35.544,-97.208
usp000h1h9,New Mexico,36.545,-106.46
usp000h1ye,Colorado,37.055,-104.995
usp000h21a,Colorado,37.003,-104.805
usp000h235,Texas,32.356,-97.406
usp000h25r,Texas,32.318,-97.243
usp000h2b2,Colorado,37.022,-104.855
nm607039,Arkansas,35.462,-92.2611667
nm607040,Arkansas,35.2333333,-92.4198333
nm607041,Arkansas,35.2473333,-92.3948333
nm607043,Arkansas,35.486,-92.2688333
nm607047,Arkansas,34.3893333,-92.1088333
nm607051,Arkansas,35.2623333,-91.931
usp000h3a1,Oklahoma,35.804,-97.029
nm607052,Arkansas,35.266,-92.4088333
nm607053,Arkansas,35.2553333,-92.4101667
nm607056,Arkansas,35.2645,-92.4106667
nm607057,Arkansas,36.4196667,-90.9271667
nm607058,Arkansas,35.2416667,-92.4221667
usp000h3hv,Colorado,37.089,-104.958
usp000h3hw,Colorado,37.07,-104.826
nm607064,Arkansas,35.2716667,-92.437
nm607065,Missouri,36.5043333,-91.5663333
nm607066,Arkansas,35.6045,-92.5175
usp000h3p4,Oklahoma,35.432,-96.55
usp000h3r7,Colorado,37.065,-104.992
nm607070,Arkansas,35.1941667,-92.3981667
usp000h41m,Oklahoma,35.494,-97.204
usp000h43b,New Mexico,36.881,-104.719
usp000h43n,Oklahoma,35.482,-97.228
usp000h44d,Oklahoma,34.462,-97.532
usp000h44x,New Mexico,32.429,-104.645
usp000h46g,New Mexico,36.919,-104.945
nm607082,Arkansas,35.2356667,-91.9851667
usp000h48h,New Mexico,36.892,-104.987
usp000h4bc,Oklahoma,35.495,-97.249
usp000h4du,Oklahoma,35.528,-97.273
usp000h4j1,Oklahoma,35.563,-97.275
usp000h4rf,Texas,32.412,-97.004
usp000h4ur,Oklahoma,35.556,-97.25
usp000h4yr,Oklahoma,35.588,-97.326
usp000h4yv,New Mexico,36.927,-105.03
usp000h4zg,Oklahoma,35.556,-97.316
usp000h506,Oklahoma,35.587,-97.285
usp000h52k,Oklahoma,35.579,-97.27
usp000h545,Nebraska,40.406,-95.863
usp000h54t,Oklahoma,35.566,-97.287
usp000h54w,Oklahoma,35.555,-97.282
usp000h573,Oklahoma,35.554,-97.267
usp000h58f,Oklahoma,35.498,-97.269
nm607107,Arkansas,35.7741667,-90.8751667
usp000h5gb,Oklahoma,35.513,-97.275
usp000h5kf,Oklahoma,35.635,-97.185
usp000h5y9,Oklahoma,35.539,-97.259
usp000h63j,Oklahoma,35.539,-97.238
usp000h65q,Oklahoma,35.576,-97.25
usp000h65r,Oklahoma,35.555,-97.249
usp000h68e,Oklahoma,35.553,-97.221
usp000h69k,New Mexico,36.854,-104.819
usp000h69s,Oklahoma,35.497,-97.25
nm607245,Arkansas,36.0185,-91.3025
usp000h6es,New Mexico,36.919,-104.786
usp000h6j5,Oklahoma,35.502,-97.245
usp000h6nx,Texas,32.902,-100.833
usp000h6p4,Oklahoma,35.552,-97.256
usp000h6v9,Oklahoma,35.547,-97.236
usp000h6xz,Texas,35.486,-102.623
usp000h78h,Oklahoma,35.53,-97.272
usp000h7ax,Oklahoma,35.557,-97.298
nm607262,Arkansas,35.2715,-92.4308333
nm607264,Arkansas,35.2665,-92.3893333
nm607265,Arkansas,35.3828333,-91.8448333
nm607266,Arkansas,35.2675,-92.4018333
nm607267,Arkansas,35.2618333,-92.3968333
usp000h7fj,Oklahoma,35.63,-96.859
usp000h7fk,Oklahoma,35.668,-97.05
nm607268,Arkansas,35.3196667,-92.3378333
usp000h7hh,Oklahoma,35.612,-97.042
usp000h7hr,New Mexico,32.571,-104.613
usp000h7kc,Oklahoma,35.671,-97.028
usp000h7mx,New Mexico,36.893,-104.907
usp000h7q9,Oklahoma,35.616,-97.064
usp000h7qa,Oklahoma,35.625,-97.031
usp000h81j,Oklahoma,35.553,-96.752
usp000h82c,Colorado,37.047,-104.961
nm607270,Arkansas,35.2703333,-92.3948333
nm607271,Arkansas,35.2513333,-92.397
usp000h8cp,Oklahoma,35.547,-96.775
usp000h8k6,Oklahoma,35.549,-97.281
nm607276,Arkansas,35.2838333,-92.4041667
usp000h8sh,Oklahoma,35.582,-96.784
usp000h8ut,Oklahoma,35.621,-96.983
nm607279,Arkansas,35.2915,-91.9961667
usp000h920,Oklahoma,35.599,-96.769
usp000h947,Oklahoma,35.378,-98.046
usp000h948,Oklahoma,35.398,-98.07
usp000h949,Oklahoma,35.4,-98.1
usp000h94a,Oklahoma,35.384,-98.06
usp000h94c,Oklahoma,35.401,-98.06
usp000h94q,Oklahoma,35.388,-98.078
usp000h96e,Oklahoma,35.475,-98.123
usp000h975,Oklahoma,35.53,-97.381
usp000h97n,Oklahoma,35.658,-97.222
usp000h9a8,Oklahoma,35.387,-98.113
nm607286,Arkansas,35.4491667,-92.8238333
nm607287,Arkansas,35.4518333,-92.8388333
nm607289,Arkansas,35.4743333,-92.8378333
nm607290,Arkansas,35.4636667,-92.8388333
nm607291,Arkansas,35.4656667,-92.8325
nm607292,Arkansas,35.4553333,-92.8368333
nm607293,Arkansas,35.4645,-92.8436667
usp000h9k9,Oklahoma,35.575,-96.786
usp000h9qa,Oklahoma,35.554,-97.473
nm607295,Arkansas,35.4628333,-92.8281667
nm607296,Arkansas,35.2655,-92.4085
usp000h9u3,Oklahoma,35.556,-96.75
usp000h9ug,Oklahoma,36.091,-97.452
usp000h9um,Oklahoma,35.556,-96.797
usp000h9us,Oklahoma,35.58,-96.765
usp000h9uu,Oklahoma,35.574,-96.781
usp000h9v6,Oklahoma,35.541,-96.74
nm607298,Arkansas,35.2661667,-92.4081667
nm607299,Arkansas,35.4653333,-92.8363333
usp000ha1w,New Mexico,32.438,-104.501
usp000ha36,Texas,33.057,-100.743
nm607301,Arkansas,35.2781667,-93.079
nm607302,Arkansas,35.4598333,-92.8351667
nm607303,Arkansas,36.1365,-91.2283333
usp000ha73,Oklahoma,35.58,-96.748
usp000haa6,Oklahoma,35.528,-97.284
usp000haa7,Oklahoma,35.542,-97.304
usp000haa8,Oklahoma,35.525,-97.296
nm607306,Arkansas,35.363,-92.3265
usp000havz,Oklahoma,35.54,-96.73
usp000hayr,New Mexico,36.916,-104.842
usp000haz4,Oklahoma,35.523,-97.284
nm607307,Arkansas,35.291,-92.4328333
usp000hb35,Oklahoma,35.532,-97.288
usp000hb41,Oklahoma,35.531,-97.275
usp000hb7d,Texas,32.414,-101.062
usp000hb7s,Texas,32.935,-100.875
usp000hb84,Oklahoma,35.611,-97.122
usp000hb8h,Oklahoma,34.635,-96.323
nm607309,Arkansas,35.3493333,-92.3285
usp000hbdh,Oklahoma,34.705,-96.398
usp000hbed,Oklahoma,34.67,-96.333
usp000hber,Oklahoma,34.631,-96.268
usp000hbfa,Oklahoma,34.309,-97.373
usp000hbfr,New Mexico,36.887,-104.758
nm607314,Arkansas,35.2613333,-92.401
usp000hbj1,Oklahoma,35.465,-97.299
usp000hbjj,Oklahoma,35.499,-97.263
usp000hbkb,Oklahoma,35.557,-97.253
usp000hbqj,Oklahoma,35.497,-97.264
usp000hbrc,Oklahoma,35.486,-97.259
nm607316,Arkansas,35.2605,-91.9983333
usp000hbs9,Oklahoma,35.524,-97.302
usp000hbwj,Oklahoma,35.559,-97.265
usp000hc2h,Oklahoma,35.531,-97.294
usp000hc2y,Arkansas,36.335,-94.314
usp000hc37,Oklahoma,34.649,-96.391
usp000hc3v,New Mexico,36.872,-104.873
usp000hcec,Oklahoma,35.484,-97.255
usp000hcet,Oklahoma,35.528,-97.299
usp000hcf8,Oklahoma,35.525,-97.312
usp000hch7,Oklahoma,35.53,-97.296
usp000hch8,Oklahoma,35.529,-97.296
usp000hcqf,Oklahoma,35.482,-97.262
usp000hcqp,Oklahoma,35.533,-97.286
usp000hczw,Arkansas,36.406,-94.298
nm607333,Arkansas,35.3891667,-92.2815
nm607334,Arkansas,35.3995,-92.2748333
nm607335,Arkansas,35.3898333,-92.2773333
nm607336,Arkansas,35.3778333,-92.2366667
nm607339,Arkansas,35.3591667,-91.6931667
usp000hd7s,Oklahoma,35.528,-97.295
usp000hd8p,Colorado,37.012,-104.906
usp000hd8u,Texas,31.114,-105.581
nm607340,Arkansas,35.3615,-91.7173333
usp000hdec,New Mexico,32.524,-104.607
nm607344,Arkansas,36.351,-94.0408333
nm607345,Arkansas,35.3761667,-92.3096667
nm607346,Arkansas,35.389,-92.3405
nm607347,Arkansas,35.392,-92.3395
nm607348,Arkansas,35.3755,-92.3075
nm607349,Arkansas,35.3778333,-92.3108333
nm607350,Arkansas,35.3768333,-92.3281667
nm607351,Arkansas,35.3781667,-92.3165
nm607352,Arkansas,35.3801667,-92.3201667
nm607353,Arkansas,35.398,-92.3355
nm607354,Arkansas,35.3903333,-92.3386667
nm607355,Arkansas,35.3951667,-92.338
nm607356,Arkansas,35.3855,-92.3333333
nm607357,Arkansas,35.3885,-92.337
nm607359,Arkansas,35.3908333,-92.3471667
nm607360,Arkansas,35.3903333,-92.3423333
nm607361,Arkansas,35.401,-92.3505
nm607362,Arkansas,35.3945,-92.3305
nm607363,Arkansas,35.2676667,-92.2115
nm607364,Arkansas,35.2313333,-92.2145
nm607365,Arkansas,35.2475,-92.2098333
nm607366,Arkansas,35.394,-92.3441667
nm607367,Arkansas,35.2765,-92.2471667
nm607368,Arkansas,35.2501667,-92.1873333
nm607369,Arkansas,35.3811667,-92.312
nm607370,Arkansas,35.232,-92.1955
nm607371,Arkansas,35.265,-92.1961667
nm607372,Arkansas,35.2795,-92.2205
nm607373,Arkansas,35.411,-92.3521667
nm607375,Arkansas,35.4076667,-92.3355
usp000hdth,Oklahoma,35.583,-97.148
nm607377,Arkansas,35.3795,-92.3081667
usp000hdvg,Oklahoma,35.632,-97.198
nm607379,Arkansas,35.2943333,-92.4318333
nm607380,Arkansas,35.4003333,-92.3363333
nm607381,Arkansas,35.294,-92.417
usp000hdzj,Oklahoma,34.865,-97.676
nm607382,Arkansas,36.4596667,-94.0521667
usp000he8u,Oklahoma,35.015,-97.417
nm607384,Arkansas,35.3891667,-92.3321667
usp000hec4,Oklahoma,34.752,-96.547
usp000hed8,Oklahoma,35.531,-97.291
nm607386,Arkansas,35.3421667,-92.2101667
