order_number,well_number,approval_date,year
217246.0,106,1982-05-28,1982
217247.0,108,1982-05-28,1982
217248.0,110,1982-05-28,1982
217249.0,112,1982-05-28,1982
217250.0,114,1982-05-28,1982
217251.0,116,1982-05-28,1982
217252.0,118,1982-05-28,1982
217253.0,120,1982-05-28,1982
217254.0,122,1982-05-28,1982
217255.0,124,1982-05-28,1982
217258.0,130,1982-05-28,1982
217259.0,132,1982-05-28,1982
217260.0,134,1982-05-28,1982
1102320090.0,3,2010-11-15,2010
351840.0,W-4,1989-01-19,1989
471504.0,1,2003-01-13,2003
471505.0,1,2003-01-13,2003
464171.0,125,2002-06-04,2002
217256.0,126,1982-05-28,1982
217257.0,128,1982-05-28,1982
1609610099.0,6,2016-08-26,2016
666088.0,27,2017-07-18,2017
210018.0,1A,1982-03-03,1982
510641.0,2,2005-08-31,2005
351842.0,W-2,1988-08-18,1988
377881.0,2,1993-11-12,1993
666087.0,33,2017-07-18,2017
380393.0,2,1994-02-23,1994
348250.0,1,1990-06-27,1990
1205270048.0,1,2014-08-21,2014
380392.0,1,1994-02-23,1994
459046.0,2,2001-12-14,2001
244086.0,1,1983-08-29,1983
1008370030.0,1,2010-10-15,2010
386374.0,2,1994-09-20,1994
578371.0,30-1,2010-09-01,2010
217261.0,138,1982-05-28,1982
229333.0,13-9,1982-12-07,1982
271749.0,1,1985-01-18,1985
270005.0,7,1984-12-13,1984
432260.0,2,1999-05-14,1999
417755.0,1,1997-11-07,1997
378325.0,3,1993-12-01,1993
245750.0,4,1983-09-28,1983
320164.0,9,1987-12-21,1987
356063.0,2,1991-04-12,1991
339950.0,1,1989-07-07,1989
269609.0,2,1984-12-04,1984
316346.0,2,1987-09-02,1987
432262.0,2,1999-05-14,1999
379482.0,2,1986-06-11,1986
229329.0,W-13A,1982-12-07,1982
371604.0,2,1993-02-04,1993
233530.0,18R7,1983-02-17,1983
234949.0,R8.5,1983-03-15,1983
264082.0,29-2,1984-08-15,1984
452961.0,2-A,2001-06-08,2001
369488.0,2-A,1992-11-05,1992
241283.0,1B,1983-07-08,1983
316343.0,3,1987-09-02,1987
540682.0,P43,2007-06-18,2007
543251.0,1,2007-08-22,2007
243613.0,4,1983-08-24,1983
506435.0,2-C,2005-06-06,2005
367357.0,1,1992-07-31,1992
432386.0,1,1999-05-20,1999
483330.0,2,2003-12-01,2003
1306520111.0,6,2013-07-17,2013
506899.0,1,2005-06-15,2005
390632.0,2,1995-03-10,1995
308392.0,5,1987-02-04,1987
376045.0,2,1993-08-23,1993
366534.0,3,1992-06-24,1992
1102990017.0,2-A,2011-01-05,2011
250086.0,3,1983-12-14,1983
415365.0,1,1997-08-22,1997
401445.0,8,1996-04-30,1996
399516.0,3,1996-02-16,1996
399515.0,1,1996-02-16,1996
251843.0,9,1984-01-13,1984
253289.0,15-12W,1984-02-06,1984
371396.0,4,1993-01-25,1993
413501.0,9,1997-06-23,1997
346670.0,3,1990-04-23,1990
281313.0,4W,1985-07-03,1985
262314.0,W-44,1984-07-12,1984
1307670047.0,3,2013-08-08,2013
388475.0,3,1994-12-06,1994
413505.0,1,1997-06-23,1997
266501.0,3,1984-10-04,1984
1404400065.0,5,2014-01-07,2014
1001900072.0,2,2009-11-10,2009
426216.0,9,1998-09-03,1998
421840.0,9,1998-03-31,1998
413504.0,2,1997-06-23,1997
387596.0,2,1994-11-02,1994
390095.0,5,1995-02-13,1995
342157.0,1,1989-10-11,1989
426105.0,2-27,1998-08-31,1998
359589.0,1,1986-02-04,1986
410778.0,1,1997-03-31,1997
270334.0,1,1984-12-18,1984
383380.0,8,1994-05-11,1994
566564.0,1,2009-03-31,2009
405912.0,4,1996-10-09,1996
1404240001.0,1,2014-07-09,2014
285036.0,1,1985-09-10,1985
436190.0,1,1999-10-25,1999
532339.0,2,2006-11-16,2006
359720.0,3,1991-09-04,1991
1102770098.0,2,2011-01-12,2011
390587.0,4,1995-03-09,1995
390588.0,1,1995-03-09,1995
430178.0,3,1999-02-10,1999
404089.0,2,1996-08-07,1996
456573.0,3,2001-09-21,2001
422245.0,8,1998-04-13,1998
355126.0,1,1991-03-11,1991
388673.0,1,1994-12-13,1994
414603.0,2,1997-07-31,1997
1302040013.0,85-1,2012-12-20,2012
336293.0,1,1989-03-06,1989
388758.0,5-1,1994-12-14,1994
458264.0,18,2001-11-15,2001
286534.0,5,1985-10-04,1985
315326.0,8,1987-07-31,1987
1400560089.0,1,2013-09-23,2013
387040.0,1-A,1994-10-14,1994
263323.0,17,1984-08-01,1984
388761.0,4-3,1994-12-14,1994
388478.0,4-6,1994-12-06,1994
1107840003.0,2,2011-08-19,2011
395992.0,5-A,1995-10-02,1995
410604.0,1,1997-03-25,1997
390096.0,2,1995-02-14,1995
478338.0,17,2003-07-21,2003
1202950088.0,2,2012-04-09,2012
313043.0,4,1987-06-04,1987
367358.0,11,1992-07-31,1992
332147.0,3,1988-11-04,1988
304761.0,4,1986-10-28,1986
388672.0,1-1,1994-12-13,1994
388289.0,1A,1994-11-29,1994
347334.0,14,1990-05-21,1990
370391.0,1,1992-12-14,1992
409678.0,1,1997-02-20,1997
369086.0,1,1992-10-20,1992
373122.0,6,1993-04-07,1993
366318.0,5,1992-06-16,1992
666501.0,31,2017-08-01,2017
318305.0,W6,1987-10-26,1987
360727.0,14,1991-10-15,1991
341189.0,33,1989-08-30,1989
341188.0,35,1989-08-30,1989
341191.0,14,1989-08-30,1989
485760.0,7,2004-02-02,2004
561725.0,4,2008-11-03,2008
347445.0,3,1990-05-25,1990
341194.0,2,1989-08-30,1989
341192.0,2,1989-08-30,1989
388016.0,26,1993-07-12,1993
362832.0,6-A,1992-01-24,1992
336093.0,W-1,1989-03-01,1989
336094.0,W-2,1989-03-01,1989
350002.0,1,1990-09-10,1990
394599.0,1A,1995-08-10,1995
375599.0,1,1993-08-02,1993
516478.0,2,2005-12-15,2005
348160.0,6,1990-06-25,1990
349686.0,5,1990-08-28,1990
348161.0,7,1990-06-25,1990
85174.0,3,1971-05-27,1971
1501110071.0,32,2014-09-04,2014
365653.0,2725-W,1990-06-15,1990
369343.0,3413W,1992-10-29,1992
344391.0,1,1990-01-23,1990
344420.0,1,1990-01-24,1990
381638.0,6,1994-03-30,1994
171991.0,1,1980-07-03,1980
356538.0,1A,1991-04-30,1991
367508.0,5,1992-08-07,1992
375199.0,2,1993-07-14,1993
401262.0,5,1996-04-24,1996
500698.0,1,2005-02-02,2005
1607880003.0,3,2016-07-29,2016
94409.0,2W-10,1972-12-01,1972
481534.0,2,2003-10-14,2003
379676.0,17,1994-01-28,1994
1102320091.0,1,2011-01-06,2011
1609310120.0,1,2017-01-27,2017
381649.0,21,1994-03-30,1994
381648.0,19,1994-03-30,1994
381647.0,18,1994-03-30,1994
384458.0,5,1994-06-30,1994
414601.0,5,1997-07-31,1997
1608700057.0,3,2017-01-27,2017
413091.0,7,1997-06-10,1997
439244.0,3-3,2000-03-01,2000
1609310121.0,6,2017-01-27,2017
431093.0,C-13,1999-03-24,1999
1007210029.0,3,2010-06-30,2010
1502500122.0,7,2015-01-30,2015
486392.0,W8,2004-02-18,2004
1608700003.0,2,2017-07-07,2017
498417.0,15,2004-12-03,2004
1602880063.0,JJ11,2016-01-11,2016
1404740044.0,29,2014-07-14,2014
1301180007.0,40,2012-12-10,2012
503489.0,W-15,2005-04-01,2005
561457.0,3,2008-10-28,2008
535353.0,2-33W,2007-02-09,2007
1101380060.0,1,2010-10-01,2010
1007410112.0,2,2010-07-12,2010
577763.0,3,2010-08-17,2010
566352.0,W-22,2009-03-20,2009
552795.0,31,2008-04-17,2008
1404710061.0,13,2014-07-03,2014
1708260031.0,32,2017-06-16,2017
566214.0,W-23,2009-03-17,2009
1006310079.0,29,2010-06-30,2010
1307590068.0,8-A,2013-10-08,2013
568238.0,1-30,2009-06-09,2009
1503340137.0,A-15,2015-05-28,2015
1301180005.0,2A,2012-10-30,2012
1300050080.0,4-18,2013-06-24,2013
1100430096.0,11,2011-09-14,2011
1407300145.0,1,2014-06-04,2014
1605640091.0,1,2016-05-06,2016
1103510029.0,2-23,2011-01-05,2011
1202890001.0,2-23,2012-01-03,2012
1200060109.0,4-23,2011-08-25,2011
1203760069.0,5,2012-03-12,2012
1202160024.0,3I,2012-01-17,2012
1207540015.0,9,2012-07-11,2012
1207540016.0,10,2012-06-27,2012
1202790094.0,12-09,2011-12-09,2011
1202080001.0,1-18,2011-10-25,2011
1203640007.0,5-3,2012-01-18,2012
1202790093.0,11-06,2011-12-09,2011
1202690003.0,13,2011-12-09,2011
1202750026.0,3R,2011-12-09,2011
1202750074.0,7-4R,2011-12-12,2011
1202790092.0,11-11,2011-12-09,2011
1205280055.0,5,2012-04-02,2012
1205070010.0,6,2012-04-25,2012
1205070012.0,46-3,2012-04-06,2012
1305100081.0,1-16,2013-04-15,2013
1205930040.0,13,2012-05-16,2012
1205700019.0,1-25,2012-04-12,2012
1302180034.0,53W,2013-04-15,2013
1306070226.0,1,2013-05-24,2013
1305420013.0,C-31 SWD,2013-05-03,2013
1305420012.0,35 SWD,2013-05-03,2013
1304630015.0,8,2013-03-12,2013
1503310042.0,6,2014-12-04,2014
1505940031.0,1,2015-05-18,2015
1603370080.0,1,2016-09-22,2016
1401780055.0,1-20 SWD,2013-10-08,2013
1403740024.0,1 SWD,2014-03-27,2014
1404590018.0,1,2014-01-13,2014
1409050021.0,7-7,2014-07-28,2014
270330.0,3,1984-12-18,1984
1406040002.0,1,2014-04-15,2014
1406460095.0,25,2014-04-23,2014
1407950009.0,1,2014-07-31,2014
1407840035.0,1W,2014-07-03,2014
1502220084.0,2A,2014-12-04,2014
1408120167.0,1-33 SWD,2014-07-14,2014
1409150050.0,35,2014-08-15,2014
1503660008.0,3I,2015-04-10,2015
1709080018.0,33,2017-06-21,2017
1505850120.0,A-22,2015-03-26,2015
1605650014.0,3,2016-02-24,2016
1706740016.0,35,2017-03-23,2017
1503560101.0,SWDW,2015-02-03,2015
1504670059.0,1-8 SWD,2015-02-06,2015
1509100003.0,10,2015-08-10,2015
1601640146.0,6A,2015-10-22,2015
1509100014.0,12,2015-08-07,2015
1704730015.0,15-1,2017-02-22,2017
1600950024.0,1,2015-10-22,2015
1608450014.0,2-14,2016-06-14,2016
378867.0,B-10,1993-12-22,1993
240276.0,2,1983-06-22,1983
308677.0,5,1987-02-11,1987
499171.0,S-1,2004-12-23,2004
1201250053.0,8-11W,2012-06-07,2012
527522.0,8-10W,2006-07-24,2006
67215.0,2,1967-09-25,1967
29491.0,4,1954-11-22,1954
588073.0,1,2011-08-09,2011
40410.0,14-3,1959-09-01,1959
40410.0,45-8,1959-09-01,1959
180109.0,2,1980-11-26,1980
79447.0,2-A,1970-03-23,1970
390630.0,2,1995-03-10,1995
248131.0,1,1983-11-08,1983
1500230001.0,1,2014-10-22,2014
401879.0,1,1996-05-16,1996
1204640096.0,1,2012-03-16,2012
1102820019.0,1-6SWD,2011-06-02,2011
1106540061.0,1-3,2011-12-02,2011
1508380033.0,1-12,2015-08-07,2015
1305900006.0,23-1,2014-03-01,2014
1207500095.0,1-2,2012-07-10,2012
1302830039.0,1,2013-03-20,2013
1702340050.0,1-33 SWD,2017-02-24,2017
174396.0,1,1980-08-19,1980
1603030112.0,1-13 SWD,2016-01-08,2016
428587.0,1,1998-12-02,1998
1710180013.0,1 SWD,2017-07-26,2017
316321.0,1,1987-09-02,1987
1005260031.0,3-34,2010-05-06,2010
1702060041.0,1,2016-09-29,2016
1706590037.0,2,2017-04-20,2017
1504420099.0,28 SWD 1,2015-03-09,2015
17010700006.0,1,2017-08-30,2017
371050.0,5-20WI,1993-01-07,1993
1106920068.0,1-14,2011-06-22,2011
1706120041.0, 1-12,2017-06-27,2017
646674.0,2-35,2015-11-05,2015
1601410027.0,2-12,2015-09-11,2015
1302720204.0,1-22,2013-02-22,2013
1107420039.0,1-27,2011-07-21,2011
1600470006.0,10 -1,2015-09-01,2015
1202150002.0,3-1,2011-12-20,2011
1601520007.0,1A,2017-04-05,2017
597629.0,1,2012-05-15,2012
602165.0,1,2012-09-18,2012
1201360001.0,2,2012-01-20,2012
1705720022.0,1-8H,2017-02-14,2017
1606200047.0, 1-24,2016-08-15,2016
1609690002.0,1,2016-09-12,2016
1608970008.0,1,2017-02-15,2017
1701740063.0,1,2016-12-28,2016
1603300035.0,T43-1,2016-04-11,2016
349522.0,1,1990-10-20,1990
1104240010.0,1,2011-04-14,2011
300959.0,1,1986-07-25,1986
133191.0,1,1977-08-05,1977
1105990079.0,1,2011-05-20,2011
381801.0,1-23,1994-04-01,1994
1102440159.0,1-22,2010-11-29,2010
1207220001.0,1 SWD,2012-06-20,2012
423595.0,2,1998-06-01,1998
481535.0,4-11,2003-10-14,2003
560578.0,5-2,2008-10-09,2008
1303220069.0,1-8,2013-02-28,2013
1105360131.0,1-10,2011-04-20,2011
1106140106.0,1-27,2011-05-23,2011
597630.0,1,2012-05-15,2012
1400670066.0,1-25,2014-01-27,2014
1707270021.0,#1-28,2017-05-10,2017
145377.0,2,1978-09-26,1978
459546.0,1,2002-01-07,2002
1205650005.0,1,2013-11-16,2013
426912.0,2 SWD,1998-09-29,1998
400545.0,1,1996-03-28,1996
1007950051.0,1C SWD,2010-07-14,2010
232365.0,2,1983-01-26,1983
407086.0,1,1979-12-10,1979
313717.0,2,1987-06-19,1987
321096.0,1,1988-01-21,1988
512794.0,2,2005-10-10,2005
70033.0,3,1968-10-03,1968
315246.0,1-A,1987-07-30,1987
1608090052.0,2,2016-05-20,2016
241641.0,3,1983-07-14,1983
248359.0,10,1983-11-15,1983
363806.0,1,1992-03-09,1992
81943.0,14C,1970-09-24,1970
450052.0,1,2001-03-16,2001
378014.0,1,1993-11-18,1993
67908.0,1,1968-01-08,1968
70165.0,1-SWD,1968-10-15,1968
146828.0,1,1978-11-09,1978
345734.0,14,1990-03-19,1990
468720.0,82,2002-10-14,2002
101614.0,11,1973-12-07,1973
280917.0,28-A,1985-06-25,1985
583777.0,2-SWD,2011-03-22,2011
213568.0,A 1-35,1982-04-16,1982
381012.0,2,1994-03-14,1994
408488.0,6,1993-04-01,1993
347446.0,13-3,1990-05-25,1990
381013.0,7,1994-03-14,1994
372853.0,8,1993-04-01,1993
1301210024.0,11,2012-10-29,2012
1000560011.0,1,2009-09-01,2009
171399.0,2,1980-06-24,1980
1006160149.0,1,2010-07-14,2010
375601.0,1-14,1993-08-02,1993
800032.0,1-1,1999-10-27,1999
347448.0,2-12,1990-05-25,1990
348375.0,2-12,1988-11-21,1988
282516.0,1,1985-07-25,1985
347450.0,4,1990-05-25,1990
364507.0,2-7,1992-04-06,1992
205508.0,1,1982-01-04,1982
347447.0,2,1990-05-25,1990
319545.0,1,1987-12-02,1987
498465.0,1-4,2004-12-06,2004
1404860059.0,19-1,2014-03-10,2014
1707510061.0,1,2017-05-10,2017
422542.0,B-2,1998-04-22,1998
422021.0,2-35,1998-04-06,1998
612214.0,1-10,2013-05-30,2013
471509.0,77,2003-01-13,2003
1005320001.0,7-2,2010-03-10,2010
552314.0,1,2008-04-04,2008
1303440051.0,17-1,2013-06-14,2013
538118.0,1,2007-04-18,2007
552797.0,2-26,2008-04-17,2008
1407610045.0,1-3,2014-05-28,2014
1007590014.0,1,2010-06-14,2010
1202880090.0,1-23,2011-12-20,2011
1302750077.0,1-27,2013-02-21,2013
1407180062.0,1-15,2014-05-30,2014
1201180035.0,1-1,2011-09-29,2011
1407490001.0,1-34 SWD,2014-05-28,2014
1302750068.0,1-29,2012-04-23,2012
1204640095.0,19-1 SWD,2012-07-25,2012
1207290070.0,7-1 SWD,2012-07-06,2012
1405330020.0,27-1,2014-03-13,2014
1800280044.0,21-1 SWD,2017-08-18,2017
1204590223.0,2,2012-04-12,2012
1207040035.0,1-14D SWD,2012-06-20,2012
1302170005.0,1,2012-11-08,2012
1301110092.0,8 SWD,2013-03-27,2013
1405330021.0,24-1,2014-03-13,2014
1303710059.0,1-24 SWD,2013-01-15,2013
1302240088.0,1-22 SWD,2013-09-06,2013
1302020017.0,1-24,2012-10-26,2012
1305090010.0,1 SWD,2013-04-03,2013
1303700072.0,1,2013-01-18,2013
1303440053.0,1 SWD,2013-01-18,2013
1401540016.0,1-9,2013-12-27,2013
1405030006.0,1 SWD,2014-01-30,2014
1405330018.0,1 SWD,2014-03-26,2014
1405290064.0,1-2,2014-06-27,2014
1405200092.0,1,2014-02-04,2014
1406460012.0,2-9,2014-04-14,2014
1406840079.0,1,2014-04-23,2014
1406840076.0,1-28,2014-05-28,2014
1407870001.0,1 SWD,2014-05-28,2014
1307230029.0,27-1 SWD,2013-07-02,2013
1407870002.0,1 SWD,2014-05-28,2014
1408110026.0,1-18,2014-07-11,2014
1408840007.0,1-15,2014-07-23,2014
1408880032.0,1-1,2014-08-01,2014
1607510070.0,1-5 SWD,2016-04-28,2016
1408800002.0,10,2014-07-14,2014
1502290109.0,1 SWD,2014-10-22,2014
1503450037.0,1-34,2015-01-20,2015
1502420017.0,2-18,2015-01-20,2015
1711540027.0,1 SWD,2017-08-08,2017
257169.0,P15,1984-04-10,1984
81901.0,2,1970-09-22,1970
1304030024.0,1,2013-04-01,2013
243295.0,1404W,1983-08-11,1983
481524.0,1-22,2003-10-13,2003
305559.0,B2,1986-11-18,1986
99711.0,5,1973-09-07,1973
57109.0,2,1964-12-17,1964
81972.0,7,1970-09-25,1970
371826.0,4,1993-02-16,1993
44495.0,1,1961-02-07,1961
194481.0,303,1981-07-21,1981
112909.0,4,1975-05-21,1975
435231.0,M-17D,1999-09-15,1999
562112.0,E-13S,2008-11-12,2008
432611.0,H-9D,1999-05-28,1999
211359.0,K-9D,1982-03-18,1982
423905.0,1,1998-06-15,1998
432255.0,Q-22,1999-05-14,1999
354472.0,R-21,1991-02-20,1991
445604.0,Q-17,2000-10-11,2000
558277.0,1,2008-08-20,2008
53462.0,A-5,1963-11-20,1963
308391.0,1,1987-02-04,1987
99303.0,4,1973-08-16,1973
282507.0,1,1985-07-25,1985
1005160058.0,1A,2010-04-15,2010
368241.0,3,1992-09-11,1992
70397.0,1,1968-11-18,1968
358849.0,4,1991-07-24,1991
448517.0,6,2001-01-23,2001
393163.0,1,1995-06-15,1995
1507160073.0,3,2015-06-24,2015
441595.0,2,2000-05-31,2000
394848.0,4-1,1995-08-22,1995
449338.0,1-23,2001-02-22,2001
247165.0,3,1983-10-25,1983
102236.0,6,1974-01-08,1974
93079.0,1 SWD,1972-09-19,1972
355560.0,3,1974-06-06,1974
375604.0,4-4,1993-08-02,1993
306802.0,13-1,1986-12-18,1986
306801.0,9-1,1986-12-18,1986
194504.0,11-1,1981-07-21,1981
141973.0,13-1,1978-06-12,1978
129039.0,19-1,1977-03-17,1977
409664.0,1,1997-02-20,1997
418427.0,3,1997-12-03,1997
395834.0,1,1995-09-26,1995
338659.0,1,1989-05-09,1989
355232.0,11,1991-03-14,1991
194498.0,3A,1981-07-21,1981
295352.0,4,1984-09-06,1984
489939.0,A-1,2004-05-24,2004
359106.0,1,1978-09-29,1978
348513.0,K214,1990-07-10,1990
1502700091.0,1,2014-12-12,2014
1403130005.0,1,2014-05-12,2014
1207120045.0,    21,2012-06-18,2012
421804.0,22,1984-03-30,1984
1500530057.0,23,2014-09-23,2014
367017.0,2,1992-07-15,1992
1403130006.0,2,2014-03-18,2014
1403130003.0,1,2014-04-15,2014
388670.0,1-15,1994-12-13,1994
446684.0,2-A,2000-11-15,2000
188747.0,3,1981-04-21,1981
536224.0,1,2007-03-02,2007
432553.0,1-5,1999-05-26,1999
245881.0,1A,1983-09-30,1983
433725.0,4-3,1999-07-19,1999
1401830020.0,1,2013-09-26,2013
370878.0,2-A,1992-12-31,1992
208575.0,1-A,1982-02-11,1982
364426.0,1,1992-04-02,1992
800085.0,1-1,2002-09-10,2002
352157.0,1-20,1990-05-21,1990
364428.0,1,1992-04-02,1992
346667.0,11,1990-04-23,1990
310651.0,P17A,1987-04-03,1987
252061.0,13,1984-01-17,1984
515791.0,6,2005-12-02,2005
452288.0,17-A,2001-05-21,2001
423458.0,8,1998-05-27,1998
800053.0,1,2000-08-08,2000
393625.0,1,1995-06-30,1995
507903.0,1-36,2005-07-06,2005
554494.0,1,2008-05-27,2008
405914.0,7-A,1996-10-09,1996
359719.0,8A,1991-09-04,1991
1100750012.0,1,2010-09-14,2010
387598.0,2-32,1994-11-02,1994
290272.0,CP10,1985-12-17,1985
292675.0,CPY5,1986-02-05,1986
356804.0,35,1991-05-10,1991
473641.0,1,2003-03-19,2003
442651.0,12-A,2000-07-10,2000
294334.0,GY8,1986-03-07,1986
408585.0,27-2,1997-12-22,1997
301418.0,2-24,1986-08-05,1986
534559.0,1-8,2007-01-22,2007
466771.0,1,2002-08-15,2002
359718.0,5,1991-09-04,1991
485224.0,2A,2004-01-20,2004
1601950016.0,11-1,2015-08-07,2015
1607330055.0,15,2016-04-19,2016
346501.0,1,1990-04-17,1990
358516.0,36,1991-07-12,1991
1602920004.0,37,2015-12-28,2015
469846.0,14,2002-11-15,2002
369670.0,9-19,1992-11-13,1992
360694.0,14-6,1991-10-14,1991
379564.0,7,1994-01-25,1994
531325.0,39,2006-10-24,2006
353104.0,2,1991-01-07,1991
527713.0,40,2006-07-28,2006
1502350054.0,7,2014-10-22,2014
502609.0,16,2005-03-15,2005
461263.0,2,2002-03-01,2002
452081.0,8,2001-05-15,2001
373978.0,42,1993-05-17,1993
399927.0,18,1996-03-05,1996
443004.0,19,2000-07-19,2000
64179.0,D-1,1966-11-07,1966
405913.0,17,1996-10-09,1996
373977.0,21,1993-05-17,1993
397430.0,2 SWD,1995-11-21,1995
523559.0,5-5,2006-04-19,2006
374230.0,18B,1993-05-28,1993
419993.0,1,1998-01-26,1998
429391.0,5-29,1999-01-07,1999
455809.0,1-17,2001-08-29,2001
1102040064.0,4,2010-10-20,2010
530926.0,1-18,2006-10-13,2006
1203380010.0,7     ,2012-02-07,2012
519254.0,22,2006-01-31,2006
498416.0,1-34,2004-12-03,2004
1407770020.0,1-34,2014-10-22,2014
384597.0,SWD,1994-07-06,1994
1206040039.0,10    ,2012-05-16,2012
413341.0,12,1997-06-18,1997
397940.0,CC-5,1995-12-12,1995
397424.0,CHR-8,1995-11-21,1995
397425.0,CD-9,1995-11-21,1995
395948.0,YY1B,1995-10-02,1995
413090.0,3,1997-06-10,1997
551096.0,2-02,2008-03-07,2008
409298.0,17,1997-02-06,1997
418281.0,1-4,1997-11-26,1997
485347.0,CPY-6,2004-04-26,2004
408181.0,SH 5,1996-12-30,1996
491876.0,CD 10,2004-07-01,2004
492098.0,RI 6,2004-07-09,2004
409297.0,19,1997-02-06,1997
427072.0,11,1998-10-05,1998
463492.0,2-28,2002-05-09,2002
1403280253.0,4-25,2014-01-03,2014
430601.0,SKP-7,1999-03-03,1999
492195.0,RP-3,2004-07-14,2004
433327.0,CH-7,1999-06-28,1999
433326.0,GY-10,1999-06-28,1999
1105900160.0,I-1B,2011-06-02,2011
441981.0,1-21,2000-06-13,2000
464909.0,RS-2,2002-06-25,2002
457466.0,6,2001-10-22,2001
464911.0,SM-4,2002-06-25,2002
509933.0,SGR 5,2005-08-16,2005
1305420003.0,N-13-1,2013-05-06,2013
1301650038.0,I-10-1,2012-10-15,2012
1403280259.0,12-2,2014-01-21,2014
1407030068.0,1,2015-03-13,2015
496021.0,CDI-3,2004-10-08,2004
507082.0,CD-13,2005-06-17,2005
1000730018.0,WSW 3,2010-04-21,2010
1600970075.0,4-4,2015-09-10,2015
543184.0,7,2007-08-21,2007
1603080035.0,1 SWD,2016-04-19,2016
567143.0,1-32,2009-04-20,2009
1105660119.0,1-21,2011-04-29,2011
1003820104.0,5C,2010-01-15,2010
1200640066.0,18-2,2012-01-06,2012
1702820023.0,CD 14,2016-11-07,2016
1200640091.0,SM 5,2011-09-19,2011
1200640092.0,CPT 15,2011-09-02,2011
1204160035.0,2-8,2012-03-02,2012
1207040008.0,1,2012-07-10,2012
1303540138.0,1 SWD,2013-03-08,2013
1402340032.0,1-31 SWD,2013-11-08,2013
1506780143.0,2-7,2015-04-29,2015
1505830137.0,2,2015-05-01,2015
1402560060.0,1,2014-01-23,2014
1601360045.0,19,2015-09-17,2015
72647.0,1,1969-04-10,1969
94819.0,1,1972-12-26,1972
800045.0,1,2000-03-02,2000
81973.0,4,1970-09-25,1970
531596.0,30,2006-10-30,2006
551980.0,2,2008-04-09,2008
371397.0,2,1993-01-25,1993
36215.0,1,1957-12-23,1957
35368.0,16,1957-09-23,1957
1203060060.0,8,2011-12-06,2011
284149.0,11,1985-08-21,1985
415795.0,1,1997-09-09,1997
51811.0,8,1963-05-15,1963
1105740007.0,2,2011-09-06,2011
483622.0,6,2003-12-09,2003
360480.0,19-1,1991-05-10,1991
360010.0,5-6,1991-09-16,1991
1602710008.0,A-15,2015-12-09,2015
125892.0,7,1976-11-22,1976
543617.0,4,1972-05-30,1972
92376.0,SP2,1972-08-01,1972
92376.0,TY 1,1972-08-01,1972
138806.0,CPA-3,1978-03-06,1978
138806.0,CW1,1978-03-06,1978
138806.0,KP2,1978-03-06,1978
92376.0,CT2,1972-08-01,1972
146251.0,4,1978-10-25,1978
35544.0,1,1957-09-16,1957
81074.0,CB-S-1,1970-07-13,1970
256491.0,2,1984-03-29,1984
75897.0,2-18,1969-09-01,1969
83272.0,10,1971-01-05,1971
264637.0,4,1984-08-28,1984
389023.0,1-W05,1994-12-28,1994
301417.0,2-1,1970-01-15,1970
1206040038.0,N-18,2012-06-08,2012
1107250003.0,S-20,2011-07-11,2011
1101580037.0,D-4,2011-02-03,2011
437527.0,F-4,1999-12-23,1999
518527.0,H3,2006-01-23,2006
437526.0,H-2,1999-12-23,1999
1103760007.0,K-8,2011-04-05,2011
542644.0,F-6,2007-08-02,2007
1400480035.0,F-8,2013-08-30,2013
378290.0,H-11,1993-11-30,1993
378323.0,H9,1993-12-01,1993
161061.0,I-10,1979-12-06,1979
361125.0,L11,1991-10-31,1991
536594.0,K-10,2007-03-12,2007
364992.0,J-11,1992-04-28,1992
361126.0,J-9,1982-03-24,1982
1103670153.0,L9,2011-04-05,2011
1305420004.0,N-11W,2013-04-23,2013
1103670152.0,O-12,2011-01-18,2011
44330.0,3,1961-01-18,1961
46305.0,1A,1961-09-01,1961
1103520060.0,B-4,2011-11-01,2011
93619.0,1,1972-10-13,1972
235184.0,5,1983-03-18,1983
138146.0,2,1978-02-07,1978
507815.0,5-1,2005-07-05,2005
545714.0,77,2007-10-23,2007
64177.0,D-62,1966-11-07,1966
476938.0,34,2003-06-12,2003
516250.0,50,2005-12-12,2005
1303870168.0,1,2013-03-05,2013
553522.0,22,2008-05-05,2008
341532.0,3,1989-09-15,1989
1306830082.0,1,2013-07-18,2013
1302170001.0,N-21,2012-12-04,2012
357309.0,P-21,1991-05-29,1991
260165.0,N17,1984-05-31,1984
1103060056.0,M-18,2011-01-13,2011
445605.0,0-17,2000-10-11,2000
445606.0,P-18,2000-10-11,2000
361124.0,P17,1984-04-10,1984
211361.0,N-20D,1982-03-18,1982
416512.0,N-19,1997-10-03,1997
380019.0,P-19,1975-11-10,1975
378324.0,13,1993-12-01,1993
567450.0,G14,2009-05-05,2009
1102530088.0,1-16,2011-01-05,2011
213160.0,L13,1982-04-13,1982
213157.0,J13,1982-04-13,1982
306046.0,N13,1986-12-02,1986
445603.0,P-16,2000-10-11,2000
439832.0,N-15,2000-03-23,2000
380018.0,R-19,1991-01-17,1991
384263.0,2,1994-06-21,1994
402128.0,1,1996-05-24,1996
56421.0,1,1964-10-06,1964
1701250026.0,19,2016-11-03,2016
539380.0,5,2007-05-15,2007
448532.0,1,2001-01-23,2001
360053.0,3-3,1991-09-17,1991
539510.0,W1-I,2007-05-17,2007
540242.0,W2-1,2007-06-06,2007
