well_number,latitude,longitude,zone
3W,34.3034069,-98.3782854,CISCO
7,34.2437191,-98.3420239,CISCO
1W,34.1451062,-98.4955264,PERMIAN
14,34.1484184,-98.4991582,THOMAS
2,34.4102635,-98.2343016,CISCO
1,34.4373336,-98.2643251,WALTERS
B-2,34.4193138,-98.2293839,PRIDDY
19,34.4101025,-98.235418,PRIDDY
19,34.4091696,-98.2497945,PRIDDY
3,34.4123987,-98.2639045,PRIDDY
2,34.4210031,-98.2643212,PRIDDY
16,34.425473,-98.2539798,PRIDDY
12,34.4332102,-98.2593696,PRIDDY
15,34.147547,-98.4889924,"PERMIAN, THOMAS"
3,34.4138185,-98.2643673,PRIDDY
6,34.3771154,-98.3065536,CISCO
5,34.3783931,-98.3086375,PRIDDY
5,34.374067,-98.31177,CISCO
1,34.4644935,-98.1400518,CISCO
1-A,34.4142709,-98.2579005,PRIDDY
1,34.4174339,-98.2600481,PRIDDY
1,34.418463,-98.26262,PRIDDY
WIW3,34.41302,-98.2827099,PRIDDY
WIW2,34.4146332,-98.2917593,PRIDDY
3,34.4116539,-98.2863176,PRIDDY
6,34.4129273,-98.2700081,PRIDDY
1,34.4312412,-98.2619207,PRIDDY
4,34.4128531,-98.2742189,PRIDDY
5,34.4096448,-98.2902276,PRIDDY
4,34.4951589,-98.1664063,KEYS
4,34.3083977,-98.3644905,SOLDIERS CREEK
1,34.4427418,-98.2730257,ZIPSIE
1,34.4530877,-98.2322284,KEYES
7,34.4350697,-98.2692465,PERMIAN
4,34.4162644,-98.2936822,PRIDDY
23,34.1490079,-98.5038944,THOMAS
A-2,34.4233032,-98.2178932,PRIDDY
27,34.146649,-98.4948055,THOMAS
28,34.1467075,-98.493781,THOMAS
29,34.1455942,-98.4979,THOMAS
2,34.4340703,-98.2884794,ZIPSIE
13,34.4096215,-98.2816375,PRIDDY
33-1,34.4333137,-98.2418815,PRIDDY
1,34.4899219,-98.2337922,ZIPSIE
10-2,34.4840155,-98.2430991,ZIPSIE
1,34.450127,-98.21787,"KEYS, ZIPSIE (PENN)"
2,34.4445827,-98.216315,PERMIAN
4,34.4481878,-98.2010501,BRAMLETT
3,34.5022394,-98.1509653,KEYES
21-5,34.4369003,-98.2572025,PRIDDY
3,34.3241133,-98.3499277,SOLDIERS CREEK
5,34.4951645,-98.1597896,PENNSYLVANIA
3,34.4156883,-98.231567,PRIDDY
4,34.3227564,-98.3528851,CISCO
9,34.446518,-98.1929589,KEYES
B3,34.4160147,-98.2205528,CISCO
11,34.446998,-98.1946332,KEYES
60-1,34.362447,-98.3230967,CISCO
1,34.4376971,-98.2864865,CISCO
2,34.4215469,-98.2397701,PRIDDY
8,34.4374077,-98.2882716,ZIPSIE
19,34.3220376,-98.3546749,CISCO
16-6T,34.2032739,-98.257925,CACHE CREEK
1A,34.2448961,-98.3425078,CISCO
E-6,34.302016,-98.36471,CISCO
21,34.3213982,-98.3532523,CISCO
18,34.2986118,-98.3781598,CISCO
10,34.424649,-98.2124818,HOXBAR
1,34.2129989,-98.278068,CISCO
2-B,34.4298119,-98.2565759,PRIDDY
6-B,34.4291944,-98.2494444,PRIDDY
41,34.4143021,-98.2485559,PRIDDY
44,34.4160309,-98.2507404,PRIDDY
1-9,36.9174368,-95.3876431,ARBUCKLE
1-28,36.9607654,-95.353971,ARBUCKLE DOLOMITE
5,36.7147502,-95.2197772,ARBUCKLE
D-1,36.7087883,-95.2154386,ARBUCKLE
1,35.7679716,-96.4873334,TONKAWA
2,35.7559343,-96.5709473,LAYTON
3,35.6418704,-96.455339,PRUE
1,35.7061144,-96.5943306,PRUE
7-7,35.6416072,-96.544192,"PRUE, RED FORK"
2,36.0128617,-96.1397548,BARTLESVILLE
3,36.0438269,-96.4666017,RED FORK
1,35.9912099,-96.5958,"PRUE, RED FORK"
2W,35.954549,-96.54648,LAYTON
1,36.1490783,-96.558148,BRUNER
15,36.0663909,-96.5904905,BARTLESVILLE
3-I,35.9452823,-96.2040354,DUTCHER
1,35.8944601,-96.5665164,BARTLESVILLE
7-3,36.1094724,-96.403909,RED FORK
10,35.9492788,-96.5357365,JONES
1,35.9474611,-96.5379677,JONES
13,35.9510637,-96.5335044,JONES
8,35.9492388,-96.5312768,JONES
34,35.9812429,-96.5569965,RED FORK
35,35.9845814,-96.5612815,RED FORK
36,35.98123,-96.5612886,RED FORK
5,35.9622661,-96.5308904,"BRUNER, LAYTON"
W-8,35.9511614,-96.5469162,LAYTON
9,35.8165142,-96.4367772,BARTLESVILLE
14,35.6758989,-96.2712057,SKINNER
4,35.9400897,-96.5891216,PRUE
1,36.0561351,-96.1599336,BARTLESVILLE
42,36.07235,-96.5732,ARBUCKLE LIME
#9,35.9945278,-96.5910833,"CLEVELAND, PRUE, OSWEGO, SKINNER, RED FORK"
8,35.9983768,-96.5870625,"OSWEGO, PRUE"
14,36.002422,-96.5817678,ARBUCKLE
5,36.0023675,-96.5770958,LAYTON
1,35.703672,-96.55758,LAYTON
3,35.6951544,-96.2407396,WILCOX
1,35.7025009,-96.5899083,PRUE
1,35.7024895,-96.5943447,PRUE
5-1,35.7088334,-96.5932029,PRUE
6-1,35.7088448,-96.5887661,PRUE
12-3,35.699784,-96.591302,PRUE
11-3,35.7006975,-96.5877578,PRUE
9-1,35.7034274,-96.5821375,PRUE
10-1,35.6998012,-96.5821568,PRUE
3,35.723481,-96.4507122,SKINNER
5,35.7073739,-96.4462318,SKINNER
2,35.6874748,-96.4085108,SKINNER
46-1,35.696134,-96.5821702,PRUE
18-2,35.7006056,-96.6066422,PRUE
42-2,35.6889279,-96.5999955,PRUE
2-1,35.7123919,-96.5708949,PRUE
3-3,35.712427,-96.5819467,PRUE
8-1,35.6415908,-96.5486674,"PRUE, RED FORK"
45-4,35.6925269,-96.5910863,PRUE
45-6,35.6925073,-96.5866414,PRUE
44-2,35.6888694,-96.5866374,PRUE
43-1,35.6889089,-96.5956214,PRUE
43-2,35.685494,-96.59538,PRUE
41-6,35.6961804,-96.5999954,PRUE
41-1,35.6961738,-96.5958028,PRUE
41-2,35.6925521,-96.5955875,PRUE
41-8,35.6925657,-96.5999954,PRUE
1,35.6613819,-96.5038619,WILCOX
37-2,35.6960103,-96.6131869,PRUE
38-2,35.6961323,-96.6036616,PRUE
38-4,35.6960883,-96.6081064,PRUE
36-1,35.6923671,-96.6176136,PRUE
35-1,35.6924115,-96.6131689,PRUE
35-3,35.6958444,-96.617334,PRUE
3,35.720041,-96.31968,BARTLESVILLE
10,35.6526618,-96.4664689,PRUE
2-I,35.9488122,-96.2053954,DUTCHER
22,35.9812111,-96.5792409,BARTLESVILLE
2,35.7795778,-96.5577247,WILCOX
2-2W,35.7332201,-96.5120641,SKINNER
W-9,35.7433481,-96.5152241,WILCOX
8-A,35.7724756,-96.4817813,BARTLESVILLE
4,35.7740943,-96.4843043,WILCOX
D-4,35.7726401,-96.4572115,DUTCHER
2,35.7870895,-96.4526563,ARBUCKLE LIME
1,35.726789,-96.4949877,DUTCHER
2,35.7289429,-96.385718,CLEVELAND
1,35.7958344,-96.2864345,"MISENER, MISSISSIPPI, WILCOX"
S-4,35.7889877,-96.2405278,ARBUCKLE
3,35.9586709,-96.159213,"MISSISSIPPI, WILCOX"
1,35.7349461,-96.264396,DUTCHER
2,35.8982869,-96.5575797,"ARBUCKLE, PRUE, SIMPSON"
6,35.97525,-96.61538,WHEELER
1,35.926324,-96.19552,RED FORK
4,35.8723289,-96.5664528,LAYTON
2,35.8778486,-96.5840702,LAYTON
2,35.8745621,-96.3858483,DUTCHER
1,35.8763752,-96.3858464,BARTLESVILLE
2-D,35.8527842,-96.3460921,DUTCHER
2,35.8669657,-96.4726993,MISENER
8,35.8982651,-96.4929148,WILCOX
W-14,35.8144618,-96.2514392,DUTCHER
3,35.8250525,-96.2667336,DUTCHER
6,35.8414155,-96.2487461,DUTCHER
1,35.8432499,-96.2733126,CANNEY SHALE SAND
16,35.9638225,-96.5713902,PRUE
5,35.9715265,-96.6174721,BURGESS
11,35.9274001,-96.5599831,PRUE
8,35.9692538,-96.5357521,BARTLESVILLE
B-10,35.9674516,-96.5446543,LAYTON
1,35.9692427,-96.5424165,BARTLESVILLE
34,35.9483145,-96.5615829,BARTLESVILLE
2,35.953775,-96.5234676,JONES
1,35.9691594,-96.5134665,LAYTON
16,35.960132,-96.5245799,JONES
9,35.9610497,-96.5279287,LAYTON
46,35.9382817,-96.5712555,PRUE
9,35.9739379,-96.5570123,RED FORK
4,35.9782832,-96.5370292,TYNER
3,35.9310584,-96.5156225,PRUE
23,35.9847481,-96.57486,BARTLESVILLE
19,35.9865885,-96.5724867,BARTLESVILLE
1,35.9017567,-96.5809503,RED FORK
W-1,35.931032,-96.5267951,"1ST WILCOX, MISENER "
71,35.9790161,-96.0491272,GLENN
A1,35.9091679,-96.4483532,PRUE
4,36.1182438,-96.5178334,BARTLESVILLE
2,36.0533147,-96.5754116,ARBUCKLE
8,35.9566497,-96.1085123,PERRYMAN
9,36.0148163,-96.44645,LAYTON
6,35.9889835,-96.4266761,RED FORK
B-1,36.0440003,-96.3634436,CLEVELAND
2,36.04424,-96.38168,PRUE
2,36.0186128,-96.3410402,CLEVELAND
68W,35.9846408,-96.0515611,GLENN
10,35.9988359,-96.5904149,"BARLTESVILLE, LAYTON, OSWEGO, RED FORK, WHEELER"
2B,35.9912135,-96.6002617,OSWEGO
3-1A,35.9893692,-96.5808303,BARTLESVILLE
5,35.9947444,-96.5267629,MISENER
P-4,35.9410337,-96.0542645,GLENN
8,35.9311436,-96.3521276,BARTLESVILLE
1,36.1545585,-96.5379307,BARTLESVILLE
2-B,35.9984044,-96.6027593,OSWEGO
1,36.1094879,-96.3526375,RED FORK
6,36.11118,-96.36415,CLEVELAND
WS-1,36.0648563,-96.0819605,HOMINY ; ARBUCKLE
A-3,36.05433,-96.4106812,SKINNER
1,36.02894,-96.4551,RED FORK
3,35.9474021,-96.4817775,PRUE
1,35.9528501,-96.504356,JONES
3,35.9383043,-96.4863263,JONES
5,36.0928559,-96.5693494,RED FORK
4W,35.9767897,-96.3505106,PRUE
2,35.9471797,-96.3522368,BARTLESVILLE
4,36.0655526,-96.5177403,BARTLESVILLE
1-A,36.0617788,-96.5823143,ARBUCKLE LIME
31-SWD,36.057337,-96.5704459,BARTLESVILLE
15,36.0325939,-96.5919872,ARBUCKLE
4,36.0420318,-96.6142463,TUCKER
5,36.0420446,-96.6120142,ARBUCKLE
W-15,36.0068498,-96.5848665,TUCKER
3,35.9292058,-96.4460904,DUTCHER
1-B,35.9660451,-96.5661965,BARTLESVILLE
30,35.9390899,-96.2010602,DUTCHER
8WS,35.6663674,-96.4413517,BRUNER
3,35.6435935,-96.4665276,PRUE
2,35.647547,-96.45307,PRUE
2,35.6509085,-96.4553491,PRUE
2,35.8430033,-96.2973853,DUTCHER
1,35.8760951,-96.4593296,"BARTLESVILLE, PERU  "
1,35.9365374,-96.5110801,PENNSYLVANIA
1,35.9237896,-96.4057431,JONES
3A,35.9347323,-96.3542631,"BARTLESVILLE, DUTCHER"
6A,35.9739218,-96.6104143,OSWEGO
7-A,35.9782407,-96.6027814,OSWEGO
11A,36.0592689,-96.1003654,RED FORK
29,35.966698,-96.5792198,RED FORK
W-2,35.9811883,-96.5522816,BARTLESVILLE
28,35.9667044,-96.5833438,RED FORK
13-5,35.7044187,-96.5965539,PRUE
7-6,35.7043881,-96.5876222,PRUE
5,36.0347045,-96.452157,RED FORK
4-W-2,35.9337585,-96.5879287,DES MOINES
52,35.9394066,-96.0360813,GLENN
7A,35.9465316,-96.4305109,PRUE
1,35.8380156,-96.4637124,BARTLESVILLE
W-12,35.9266622,-96.5834837,"BARTLESVILLE, PRUE"
W-10,35.9303546,-96.5833016,DES MOINES
10,35.9154085,-96.5651723,"BARTLESVILLE, LAYTON, PRUE, SKINNER, "
W-4,35.9338107,-96.5834162,DES MOINES
13,35.8386943,-96.3201341,"BARTLESVILLE, DUTCHE"
7-7,35.710667,-96.5865268,PRUE
47,35.9191989,-96.5658632,"LAYTON, PRUE"
W-44,35.9519432,-96.56126,BARTLESVILLE
W-45,35.9554755,-96.5612744,BARTLESVILLE
48,35.9191921,-96.5744408,"BARTLESVILLE, LAYTON, PRUE, SKINNER"
49,35.9157033,-96.5744537,"BARTLESVILLE, LAYTON, PRUE, RED FORK, SKINNER"
13-11W,35.9484027,-96.0786071,GLENN
13W,35.9485062,-96.0741478,GLENN
W-40,35.9519095,-96.5655503,BARTLESVILLE
W-43,35.9554623,-96.5655651,BARTLESVILLE
2,35.7016125,-96.5793683,PRUE
3,35.6979863,-96.5793876,PRUE
55,35.9444851,-96.5658732,BARTLESVILLE
45,35.9482819,-96.5658923,BARTLESVILLE
36,36.0450726,-96.5808138,ARBUCKLE
3-W6,35.9591115,-96.5832661,RED FORK
2W3,35.9628392,-96.5831402,RED FORK
5,36.0762353,-96.5950434,PINK LIME
1,35.9606908,-96.5802676,ARBUCKLE
2W-1,35.9264889,-96.0514456,"BARTLESVILLE, RED FORK"
2W9,35.9264887,-96.0471564,"BARTLESVILLE, RED FORK"
45,35.9157068,-96.5701651,"LAYTON, PRUE"
1-W4,35.9337411,-96.0647493,"BARTLESVILLE, RED FORK"
2W7,35.9299313,-96.0557527,"BARTLESVILLE, RED FORK"
2W-8,35.9264892,-96.0558177,"BARTLESVILLE, RED FORK"
W-14,35.9299528,-96.0427138,"BARTLESVILLE, RED FORK"
W-10,35.9347702,-96.5446563,RED FORK
1-W-2,35.9372984,-96.060516,RED FORK
21W,36.0518226,-96.578662,ARBUCKLE
29,35.948065,-96.5791192,BARTLESVILLE
46,35.9483473,-96.5700986,BARTLESVILLE
2-A,35.9447869,-96.5703817,BARTLESVILLE
35,35.9447823,-96.5790988,BARTLESVILLE
58,35.9411376,-96.5701512,RED FORK
57,35.940911,-96.56597,PRUE
62,35.9443477,-96.5658727,RED FORK
30,35.9655509,-96.5960348," BARTLESVILLE, BIG LIME, OSWEGO, PRUE"
1W-12,35.9372847,-96.064723,RED FORK
W-52,35.9269733,-96.4432334,DUTCHER
34,36.0507177,-96.5867423,ARBUCKLE LIME
29-SWD,36.0366251,-96.5950262,ARBUCKLE
J-9X,35.9494288,-96.0378945,GLENN
6E,35.9648114,-96.5771524,"BARTLESVILLE, PRUE"
44,35.9520813,-96.5699996,BARTLESVILLE
20,35.9464543,-96.5947075,BARTLESVILLE
2,35.7203463,-96.4976728,DUTCHER
W2,36.0792109,-96.5747864,BARTLESVILLE
W-3,36.0759838,-96.5741194,BARTLESVILLE
W4,36.0757945,-96.5704995,BARTLESVILLE
31,35.94646,-96.5768796,RED FORK
31,35.9601121,-96.5959556,"PRUE, RED FORK"
35,35.9004383,-96.5642849,"PRUE, SKINNER"
6,36.1148075,-96.3236514,RED FORK
4,35.7173967,-96.4991523,DUTCHER
26A,36.0419626,-96.5983652,ARBUCKLE
A-7,35.9546681,-96.5155722,CLEVELAND
W-1,35.9755678,-96.5122765,LAYTON
2-A,35.9911488,-96.0818333,WILCOX
3,35.719966,-96.57759,PRUE SAND
27,36.0446114,-96.6042259,ARBUCKLE
W-17,35.9266503,-96.5655863,LAYTON
59,35.9428153,-96.5723868,PRUE
4,36.117151,-96.4488376,RED FORK
5,35.9473606,-96.5846858,"ARBUCKLE, BIG LIME, OSWEGO "
1,35.9794155,-96.4382469,SKINNER
7-88,35.958707,-96.0311225,GLENN
7-89,35.9587154,-96.0359202,GLENN
28,35.9483882,-96.5833238,"BARTLESVILLE, CLEVELAND, LAYTON, PRUE, RED FORK, SKINNER, WILCOX"
93,35.9533722,-96.0358274,GLENN
11-77,35.9499882,-96.0311708,GLENN
76,35.9498358,-96.0359345,GLENN
1,35.6980555,-96.5419603,PRUE
1,36.0300443,-96.5608148,ARBUCKLE
WI-2,35.893133,-96.2237029,DUTCHER
WI-3,35.8881792,-96.2224316,DUTCHER
WI-4,35.8940366,-96.2213487,DUTCHER
WI-5,35.8981036,-96.218135,DUTCHER
WI-6,35.8886535,-96.2163041,DUTCHER
7,35.9947779,-96.4395707,"BURGESS, RED FORK"
11-78,35.946457,-96.0359737,GLENN
79,35.9464465,-96.0319199,GLENN
2-A,35.8081589,-96.3625691,DUTCHER
4,35.9609853,-96.6083095,"BIG LIME, OSWEGO"
2-A,36.011327,-96.5826537,LAYTON
6-70,35.9540878,-96.0447684,GLENN
48,35.9502866,-96.0403211,GLENN
6-G9,35.9570982,-96.0445696,GLENN
3A,36.013331,-96.2282798,DUTCHER
90,35.9544065,-96.0539769,GLENN
91,35.9544065,-96.0523991,GLENN
95,35.9531236,-96.0539808,GLENN
96,35.9531236,-96.0524031,GLENN
71,35.955566,-96.0403056,GLENN
95,35.955543,-96.0313606,GLENN
H6X,35.9517869,-96.0473585,GLENN
K4,35.9482983,-96.050718,GLENN
2711,35.9178388,-96.2360344,DUTCHER
1,36.0491944,-96.1476718,BARTLESVILLE
14,35.9465903,-96.5501553,LAYTON
H-12X,35.9519306,-96.0313605,GLENN
1,35.9434096,-96.0620503,BARTLESVILLE
1,35.9133201,-96.4029327,BARTLESVILLE
3,35.9098955,-96.0876361,RED FORK
103,35.955596,-96.0542097,GLENN
E-13X,35.9573506,-96.0292997,GLENN
E-11,35.9573618,-96.0335905,GLENN
E-9X,35.957373,-96.037932,GLENN
H-10X,35.9519559,-96.0358199,GLENN
G-9X,35.9519693,-96.0402085,GLENN
4A,35.9405425,-96.3462461,BARTLESVILLE
79,35.9446222,-96.5813275,PRUE
83,35.9428096,-96.5661375,RED FORK
85,35.9437267,-96.5779842,LAYTON
A1,35.964299,-96.092429,"BARTLESVILLE, DUTCHER, PRUE  "
36,35.9446607,-96.5768685,BARTLESVILLE
3,35.7416632,-96.2171038,BARTLESVILLE
1,36.0383661,-96.6006384,ARBUCKLE DOLOMITE
5-16,35.9902977,-96.5652777,BARTLESVILLE
W-41,35.9330595,-96.4396308,DUTCHER
W-71,35.9220893,-96.4431976,DUTCHER
2-A,35.8851025,-96.1513385,TANEHA
W-2,35.962917,-96.530456,PRUE
W-61,35.9264848,-96.4472093,DUTCHER
W-1,35.9627977,-96.5435329,"PRUE, LAYTON"
W-4,35.9593364,-96.5435143,LAYTON
W-6,35.9598001,-96.5389551,"LAYTON, PRUE"
A-1,35.923727,-96.0701637,BARTLESVILLE
39,35.9464618,-96.5746669,PRUE
W-10,36.0720047,-96.574957,SKINNER
G-8,35.9538818,-96.0423888,GLENN
G-8.5,35.953753,-96.0403115,GLENN
H-8.5,35.9519537,-96.0403173,GLENN
H9J,35.9500882,-96.0380326,GLENN
H-11J,35.9500767,-96.0335901,GLENN
K-10,35.9482694,-96.0358196,GLENN
4,36.0110798,-96.5582886,AVANT
E-8,35.9573847,-96.0425296,GLENN
1,35.8759871,-96.1513595,TANEHA
1,36.1001335,-96.5648487,SQUIRREL
2,35.6524991,-96.2334789,WILCOX
A-4,35.950717,-96.3557097,BARTLESVILLE
1,36.0448686,-96.4484797,RED FORK
1,36.0402009,-96.4666239,RED FORK
4,36.0919221,-96.5323847,BARTLESVILLE
1,0.0,0.0,"OWSWEGO, PRUE, RED FORK"
1-17,35.8623654,-96.1636181,"BARTLESVILLE, TANEHA"
F-7,35.955571,-96.0458786,GLENN
29,36.0494966,-96.5950242,ARBUCKLE
W-1,35.9557241,-96.537131,RED FORK
W-7,35.9593298,-96.5345945,LAYTON
B-1,35.6522464,-96.301646,BARTLESVILLE
58,35.9355836,-96.035507,GLENN
59,35.9373959,-96.0358523,GLENN
65,35.9392066,-96.0380542,GLENN
66,35.9355884,-96.0336155,GLENN
73,35.9355946,-96.0311835,GLENN
74,35.9374072,-96.0313936,GLENN
75,35.9391913,-96.031079,GLENN
2-11,35.9921635,-96.5679936,BARTLESVILLE
5-17,35.9918713,-96.5635299,RED FORK
67,35.9392673,-96.0336123,GLENN
28,36.0092825,-96.2336811,"DUTCHER, RED FORK "
1,35.8993154,-96.2745946,"BARTLESVILLE, DUTCHER, MISSISSIPPI, SQUIRREL"
K-12,35.9483538,-96.0312928,GLENN
1-36,35.6395137,-96.3150478,"BOOCH, GILCREASE"
L-9X,35.9461598,-96.0380119,GLENN
12,35.9718352,-96.534648,"PRUE, RED FORK"
15,36.05751,-96.52589,SKINNER
2,36.0011581,-96.3365619,CLEVELAND
4A,36.0164986,-96.5983458,WILCOX
1,35.8991954,-96.6162075,CLEVELAND
1,35.9291449,-96.5913588,OSWEGO
2,35.6399417,-96.4399373,SKINNER
CPD 1,35.8861125,-96.1524515,TANEHA
1,35.723592,-96.25965,"SIMPSON, WILCOX"
1,35.7941006,-96.3612581,BARTLESVILLE
8-5W,35.9605268,-96.1662038,RED FORK
1,35.6907479,-96.2880355,BARTLESVILLE
1,35.7544655,-96.240428,DUTCHER
1A,36.0089561,-96.189195,SKINNER
6,36.0392965,-96.5354094,BRUNER
3,35.9659322,-96.5551976,"LAYTON, RED FORK"
4,36.0564428,-96.5088122,BURGESS
1,35.9474538,-96.2092571,RED FOX SD
1,36.1600118,-96.5536861,SKINNER
18,35.9583215,-96.5576371,BARTLESVILLE
3511-W,35.9146274,-96.2247673,DUTCHER
1,36.0110512,-96.1441978,WILCOX
W-81,35.9164561,-96.4438822,DUTCHER
4,35.9618585,-96.2072953,RED FORK
4-A,36.0578699,-96.1014793,RED FORK
106,35.9580682,-96.05081,GLENN
108,35.9580984,-96.0494956,GLENN
110,35.9580983,-96.0481847,GLENN
112,35.9568183,-96.0508105,GLENN
114,35.9568292,-96.0494995,GLENN
116,35.9568292,-96.0481886,GLENN
118,35.9555684,-96.0508853,GLENN
120,35.9555601,-96.0495035,GLENN
122,35.9555161,-96.0481928,GLENN
124,35.954302,-96.0509365,GLENN
130,35.9530521,-96.0509404,GLENN
132,35.9530218,-96.0495114,GLENN
134,35.9530218,-96.0482006,GLENN
3,36.036522,-96.2291521,"BARTLESVILLE, SKINNER "
W-4,35.9038008,-96.2494186,DUTCHER
1,36.094707,-96.6119392,SKINNER
1,36.0942836,-96.607721,SKINNER
125,35.9549541,-96.0489227,GLENN
126,35.954291,-96.0495075,GLENN
128,35.9540091,-96.0488085,GLENN
6,35.747267,-96.4353,WILCOX
27,36.0432123,-96.5997201,ARBUCKLE
1A,35.9465068,-96.2100611,RED FORK
2,36.0582162,-96.6116035,ARBUCKLE
W-2,35.905558,-96.25011,DUTCHER
2,35.7723426,-96.2666971,BARTLESVILLE
33,36.0583407,-96.6029716,ARBUCKLE LIME
2,35.8180747,-96.370152,"BARTLESVILLE, DUTCHER"
1,36.0494872,-96.4465149,RED FORK
1,35.885069,-96.2532603,BURGESS
1,35.8198864,-96.3701485,"BARTLESVILLE, DUTCHER"
2,35.8961846,-96.2308705,"RED FORK, WILCOX"
1,35.8615471,-96.3391237,BARTLESVILLE
1,35.857968,-96.3524635,DUTCHER
2,35.9147843,-96.1174558,DUTCHER
30-1,36.009459,-96.3949733," DUTCHER, INOLA"
138,35.9556646,-96.0523445,GLENN
13-9,35.7045917,-96.5988432,PRUE
1,36.0311019,-96.2291709,RED FORK
7,35.9456364,-96.1053716,RED FORK
2,36.0912848,-96.4352156,RED FORK
1,35.9073924,-96.2650773,RED FORK
3,35.9874078,-96.5290259,"BARTLESVILLE, LAYTON, RED FORK-"
4,35.9984304,-96.3544323,BARTLESVILLE
9,35.9499235,-96.0990872,RED FORK
2,36.0899289,-96.4402414,RED FORK
1,35.6599893,-96.2551623,UNION VALLEY
2,35.9637615,-96.2497257,BARTLESVILLE
2,36.0876612,-96.4330033,RED FORK
2,36.0912848,-96.4284543,RED FORK
2,35.9929429,-96.2224284,BARTLESVILLE
W-13A,35.9337878,-96.0472713,GLENN
2,35.7572468,-96.2247465,MISENER
18R7,35.9375134,-96.0447701,GLENN
R8.5,35.937525,-96.0403115,GLENN
29-2,35.929709,-96.2699844,RED FORK
2-A,35.8633265,-96.3279146,"DES MOINES, DUTCHER "
2-A,35.8820014,-96.4652021,WILCOX
1B,35.8471269,-96.3656726,DUTCHER
3,36.0912848,-96.4329819,RED FORK
P43,35.9306489,-96.4378552,DUTCHER
1,35.7068542,-96.257913,ARBUCKLE
4,36.0783084,-96.6074132,BARTLESVILLE
2-C,36.0258888,-96.3793156,DUTCHER
1,36.1058521,-96.4173086,RED FORK
1,36.0944574,-96.4324382,RED FORK
2,35.937366,-96.08244,BARTLESVILLE
6,35.65006,-96.2816122,"CROMWELL, WILCOX"
1,35.9365233,-96.2180113,"DUTCHER, RED FORK "
2,35.9943047,-96.3792597,SKINNER
5,35.8885749,-96.0930807,SQUIRREL
2,35.7341276,-96.5574698,PRUE
3,35.7281187,-96.5507848,PRUE
2-A,35.688943,-96.469101,SKINNER
3,36.1490783,-96.5379575,BARTLESVILLE
1,35.9489296,-96.2162691,RED FORK
8,35.9911018,-96.1954839,TANEHA
3,35.6580074,-96.3662771,DUTCHER
1,35.6562131,-96.3685308,DUTCHER
9,35.8631861,-96.2998403,BARTLESVILLE
15-12W,36.100954,-96.381736,RED FORK
4,35.8723458,-96.1469445,TANEHA
9,35.9452898,-96.2162635,RED FORK
3,35.8981781,-96.4103106,ARBUCKLE
4W,36.0251393,-96.0343538,BARTLESVILLE
W-44,35.932975,-96.4370638,DUTCHER
3,35.9967909,-96.3837397,SKINNER
3,35.6561758,-96.3640881,DUTCHER
1,35.9505971,-96.213042,RED FORK
3,35.9361327,-96.0813739,BARTLESVILLE
5,35.7568712,-96.4390219,DUTCHER
2,36.0240571,-96.3793089,DUTCHER
9,36.0257364,-96.575384,LAYTON
9,35.9582833,-96.2134963,RED FORK
2,35.946765,-96.2162658,RED FORK
2,35.9875672,-96.4103438,RED FORK
5,36.1454439,-96.540187,SKINNER
1,35.9488531,-96.1058064,RED FORK
2-27,35.9273871,-96.4505573,JONES
1,35.8737543,-96.0931145,BARTLESVILLE
1,35.6634611,-96.4976485,DUTCHER
1,35.9201,-96.1665148,BARTLESVILLE
8,36.1318078,-96.5188481,TONKAWA
1,35.748754,-96.2156741,"BOOCH, DUTCHER"
4,35.9875371,-96.4059906,RED FORK
1,35.68524,-96.59556,PRUE
1,35.6689314,-96.4755089,BARTLESVILLE
1,35.9252393,-96.1124338,DUTCHER
2,35.7619397,-96.3836069,CLEVELAND
3,35.8488195,-96.6107777,PRUE
2,36.0475714,-96.3211047,ARBUCKLE
4,36.1399708,-96.5401998,SKINNER
1,36.1399632,-96.5379612,SKINNER
3,36.0582425,-96.5604384,SKINNER
2,35.9784773,-96.4058164,BURGESS
3,36.0222627,-96.3859689,BURGESS
8,35.9875735,-96.417461,"JONES, RED FORK  "
1,35.9092394,-96.4192293,DUTCHER
1,35.9763097,-96.2584149,RED FORK
2,35.9684404,-96.4059838,BARTLESVILLE
85-1,36.0746493,-96.1136496,DUTCHER
1,35.8117558,-96.3679327,DUTCHER
5-1,35.9691874,-96.2538854,RED FORK
18,35.99618,-96.2323,RED FORK
5,35.9393647,-96.0868457,BARTLESVILLE
8,35.8796405,-96.5690417,LAYTON
1,35.7215551,-96.535232,PRUE
1-A,35.9125399,-96.2940609,"RED FORK, SKINNER, UNCONF"
17,36.0016193,-96.2278321,RED FORK
4-3,35.972813,-96.2539576,RED FORK
4-6,35.9728129,-96.2584183,RED FORK
2,35.9255933,-96.4355052,DUTCHER
5-A,35.8777601,-96.5773714,OSWEGO
1,35.7396705,-96.5763537,WILCOX
2,36.1436232,-96.5379572,SKINNER
17,35.954742,-96.5493986,LAYTON
2,35.8144585,-96.3724234,CROMWELL
4,35.8366869,-96.3501273,DUTCHER
11,36.0385654,-96.3701328,RED FORK
3,35.8633602,-96.3391313,DUTCHER
4,35.8538967,-96.1925887,SQUIRREL
1-1,35.9769007,-96.262874,RED FORK
1A,35.7059777,-96.6176515,WILCOX
14,35.9268322,-96.1424271,BARTLESVILLE
