event_id,magnitude,mag_type,depth
usb000q1a4,2.6,ml,2.84
usb000q1dj,2.8,ml,5.899
nm610366,1.8,md,2.19
nm610367,1.9,md,8.36
usb000q1p1,2.6,mb_lg,8.77
usb000q1un,3.2,ml,7.036
usb000q2f0,2.6,ml,5.0
usb000q1y7,2.9,ml,5.0
usb000q2au,2.5,ml,6.72
usb000q2ab,2.8,ml,4.768
nm610368,2.1,md,8.65
usb000q26z,2.9,ml,12.378
usb000q2c1,2.7,ml,6.35
usb000q2cp,2.5,ml,3.848
usb000q2ga,2.5,ml,5.0
usb000q2ks,2.5,ml,5.0
usb000q33s,2.6,ml,5.0
usb000q34h,2.6,ml,5.0
usb000q378,2.9,ml,6.425
nm610369,2.4,md,5.85
nm610370,2.1,md,8.26
usb000q3c3,2.7,ml,6.439
usb000q3qj,2.7,mb_lg,5.0
usb000q3sf,2.5,ml,5.0
usb000q3tf,2.7,ml,5.0
usb000q3ya,2.5,ml,6.249
usb000q42s,2.7,ml,5.0
nm610371,1.6,md,2.18
usb000q5eg,2.6,ml,5.0
usb000q5gk,2.5,ml,4.812
usb000q5h0,2.6,ml,5.296
usb000q4zm,3.1,ml,6.092
usb000q4zz,3.0,ml,4.476
usb000q59p,2.5,ml,4.549
usb000q5dc,2.6,ml,5.0
usb000q5pv,3.4,ml,5.613
usb000q5vt,3.1,ml,1.117
usb000q663,2.1,ml,7.82
usb000q64v,2.5,ml,5.0
usb000q65e,2.8,ml,4.633
usb000q6b8,2.6,ml,5.0
usb000q694,3.4,mwr,4.433
usb000q6hs,2.6,ml,5.0
usb000q6il,3.1,ml,4.131
usb000q6v6,3.2,ml,4.67
usb000q6ze,2.6,ml,4.867
usb000q6xc,3.0,ml,6.351
usb000q7db,3.2,mwr,5.534
usb000q7ej,2.9,ml,5.619
usb000q7zp,3.6,ml,5.0
usb000q9nt,2.6,ml,6.31
nm610374,2.2,md,4.33
usb000q9pg,2.6,ml,4.84
usb000q9i9,2.8,ml,5.0
usb000qah3,2.5,ml,6.74
usb000qa0i,2.6,ml,5.0
usb000qais,2.5,ml,5.0
usb000qa46,2.8,ml,5.0
nm610376,1.9,md,2.32
usb000qbja,2.9,ml,5.0
usb000qbq0,3.2,ml,4.776
usb000qc1q,2.6,ml,5.0
usb000qc1t,2.7,ml,5.0
usb000qcvj,2.7,ml,5.0
usb000qd9l,2.6,ml,5.0
usb000qd9r,3.2,ml,2.49
usb000qdzl,2.5,ml,3.315
usb000qdtz,3.2,ml,5.017
usb000qe5b,3.0,ml,4.768
usb000qe7k,2.5,ml,5.0
usb000qend,3.5,mwr,5.0
usb000qer3,2.5,ml,5.0
usb000qfim,2.5,ml,5.0
usb000qf1t,2.9,ml,5.0
ismpkansas70018728,2.11,ml,5.28
usb000qfg2,2.6,ml,4.282
usb000qfjf,2.7,ml,5.0
usb000qfnd,2.8,ml,5.0
usb000qfqz,2.7,ml,7.825
usb000qfqg,2.8,ml,5.0
usb000qfz9,3.9,mwr,3.998
usb000qg8w,2.7,ml,5.0
usb000qhhq,2.7,ml,5.0
usb000qhis,3.0,ml,5.834
usb000qhpa,2.7,ml,5.0
usb000qi14,3.0,ml,5.0
usb000qibp,3.0,ml,5.42
usb000qii0,2.8,ml,6.139
usb000qiji,2.7,ml,4.739
usb000qk58,2.9,ml,5.0
ismpkansas70019108,1.97,ml,4.72
ismpkansas70019123,2.26,ml,5.21
ismpkansas70075513,2.26,ml,2.65
ismpkansas70075523,1.66,ml,4.02
usb000qlvz,2.3,ml,5.0
usb000qk7v,2.8,ml,8.6
ismpkansas70019153,2.35,ml,4.33
ismpkansas70019158,2.12,ml,4.4
nm610381,2.2,md,6.76
usb000qlw6,2.8,ml,8.1
usb000qn4b,2.8,ml,2.69
usb000qlin,3.3,ml,5.0
usb000qlss,2.7,ml,5.0
usb000qlx7,2.8,ml,5.403
usb000qmw0,2.6,ml,4.638
usb000qmf3,3.1,mb_lg,4.54
usb000qmxn,3.1,ml,5.0
ismpkansas70019178,1.57,ml,4.71
usb000qqw6,2.8,mb_lg,4.38
usb000qnby,3.3,ml,3.415
usb000qneu,2.6,ml,4.455
usb000qni6,2.5,ml,5.0
usb000qniq,2.7,ml,5.0
usb000qnk5,2.9,ml,3.507
usb000qns1,2.7,ml,5.0
usb000qpf7,2.6,ml,3.162
usb000qpe7,3.4,mwr,6.907
usb000qphz,2.7,ml,7.016
usb000qpma,2.5,ml,4.714
usb000qqe5,3.0,ml,5.0
usb000qqij,2.6,ml,5.0
usb000qqnv,2.6,ml,3.977
usb000qqzq,2.6,ml,5.0
usb000qrgm,2.5,ml,12.84
nm610383,1.8,md,5.9
usb000qrru,2.5,mb_lg,5.0
usb000qrss,3.1,ml,8.104
usb000qs5q,2.5,ml,3.392
usb000qsdf,3.1,ml,5.0
usb000qsjt,2.5,ml,5.0
ismpkansas70019278,1.57,ml,7.3
usb000qst0,2.8,mb_lg,4.65
usb000qswr,3.2,ml,2.555
ismpkansas70071353,1.5,ml,7.21
usb000qt1v,2.8,ml,4.162
usb000qtiu,2.7,ml,3.811
usb000qt6n,2.6,ml,4.621
usb000qt87,2.5,mb_lg,5.0
usb000qtc7,3.2,ml,5.0
ismpkansas70019338,1.53,ml,5.86
usb000qti1,2.5,ml,4.371
usb000qtnp,2.5,ml,5.0
usb000qts5,3.0,ml,5.0
ismpkansas70019398,2.29,ml,3.7
usb000qu7c,2.9,ml,4.478
usb000qu93,2.7,mb_lg,4.69
usb000quau,3.2,ml,6.299
usb000qud6,3.0,ml,4.02
usb000quf7,2.7,ml,7.104
usb000qvlt,2.5,ml,7.593
nm610384,1.8,md,4.79
nm610385,1.9,md,0.01
nm610386,1.8,md,5.85
usb000qw05,3.2,ml,7.538
nm610387,2.2,md,3.48
usb000qw2d,2.7,ml,7.595
usb000qwiq,3.3,ml,7.552
usb000qw49,3.4,mwr,7.482
nm610388,2.1,md,3.71
usb000qwfa,2.5,ml,7.176
nm610389,2.1,md,3.16
usb000qwfv,3.1,ml,6.884
usb000qxgq,2.6,ml,7.42
usb000qxv5,2.2,ml,5.0
usb000qxrn,2.6,ml,5.0
usb000qy3v,2.5,ml,4.716
usb000qxvc,2.1,ml,3.949
usb000qxwb,2.5,ml,5.0
usb000qy1t,2.5,ml,5.832
usb000qyd1,2.8,mb_lg,8.21
ismpkansas70019463,1.71,ml,6.86
ismpkansas70078703,1.9,ml,7.11
usb000qz0e,3.0,mb_lg,7.35
ismpkansas70019478,1.94,ml,7.2
ismpkansas70019473,1.96,ml,7.2
usb000qz4l,2.8,ml,5.734
usb000qz4x,3.5,mwr,5.755
ismpkansas70019483,2.11,ml,7.05
ismpkansas70019488,1.64,ml,7.21
usb000qz7q,2.5,mb_lg,8.81
usb000qz8a,2.5,mb_lg,7.09
ismpkansas70019513,1.81,ml,6.8
ismpkansas70019548,2.08,ml,7.12
usb000qzjg,2.5,ml,4.56
usb000qzx5,2.5,ml,5.0
usb000r0y7,2.9,ml,7.658
ismpkansas70019578,2.18,ml,4.8
usb000r2d0,2.7,ml,12.998
ismpkansas70019603,1.64,ml,3.51
ismpkansas70019608,2.71,ml,6.64
nm610393,2.1,md,2.5
nm610394,1.6,md,1.88
usb000r6bb,2.8,ml,7.165
usb000r624,2.7,ml,5.0
usb000r633,2.4,ml,6.588
nm610395,2.2,md,16.62
usb000r3c5,3.0,ml,5.0
usb000r3c8,2.6,ml,4.255
usb000r3dg,2.5,ml,5.0
ismpkansas70019683,1.57,ml,4.26
ismpkansas70019693,1.8,ml,5.26
usb000r3s4,2.7,ml,5.0
ismpkansas70019713,1.65,ml,4.22
usb000r59f,2.5,ml,0.566
usb000r4wl,2.6,ml,5.0
usb000r51k,2.5,ml,0.484
usb000r5pp,2.6,ml,6.546
usb000r53p,2.5,ml,5.149
usb000r544,2.6,ml,5.0
usb000r67y,2.2,ml,2.969
usb000r5nx,2.8,ml,1.257
usb000r6bm,2.9,ml,4.368
usb000r6bu,2.6,ml,5.0
usb000r6gy,2.8,ml,5.0
usc000r85b,2.9,ml,4.549
usc000r8ie,2.9,ml,3.314
ismpkansas70019768,2.11,ml,6.05
nm610398,2.1,md,0.05
usc000r8he,2.7,ml,3.929
usc000r8ym,1.8,ml,3.5
usc000r9q1,2.7,ml,23.16
usc000r8xc,2.6,ml,4.637
ismpkansas70019793,1.65,ml,5.46
usc000r9q7,2.8,ml,14.5
usc000r9q3,2.5,ml,5.0
usc000r93w,3.4,ml,3.187
usc000r9ax,3.3,mwr,6.447
usc000r9b8,2.8,mb_lg,7.9
usc000r9bs,3.1,ml,4.487
ismpkansas70019833,2.81,ml,4.42
usc000r9fa,3.7,mwr,7.087
usc000r9q2,2.3,ml,7.64
usc000r9r4,2.8,ml,5.0
ismpkansas70019878,2.43,ml,6.09
usc000r9nl,2.7,mb_lg,6.21
usc000r9pp,3.2,mwr,1.2
usc000ral7,2.0,ml,5.0
ismpkansas70019898,2.3,ml,4.45
usc000r9ri,3.1,ml,5.0
ismpkansas70019903,2.15,ml,4.14
usc000r9uu,2.7,ml,6.407
ismpkansas70019908,2.0,ml,4.13
usc000r9x2,3.6,mwr,5.0
usc000r9z1,2.8,ml,5.992
usc000ra3a,2.5,ml,5.0
usc000ra56,3.2,ml,5.97
usc000ra9x,3.2,ml,5.262
usc000raaf,3.1,ml,5.301
usc000raae,2.7,ml,4.777
usc000rafu,2.8,ml,3.429
usc000rabg,2.8,ml,5.35
usc000ramx,2.6,ml,5.0
ismpkansas70019983,1.78,ml,6.11
usc000raf3,2.9,ml,5.0
usc000ramy,2.6,ml,4.58
usc000rav2,2.5,ml,5.0
nm610403,3.8,mw,0.08
usc000rbv9,2.3,ml,4.188
usc000rbgm,2.5,ml,5.377
usc000rbw5,2.7,ml,6.075
usc000rbw1,2.6,ml,4.107
usc000rbyl,2.4,ml,6.185
usc000rc88,2.6,ml,2.323
usc000rc8j,2.7,ml,3.364
usc000re9f,2.6,ml,2.41
usc000rcip,2.6,ml,6.393
usc000rd3g,2.5,ml,7.106
usc000rcrf,2.3,ml,6.096
usc000rcrj,2.8,ml,5.878
usa000qhyp,2.6,ml,5.0
ismpkansas70020363,2.33,ml,5.32
usc000rcw7,2.6,ml,5.0
nm610405,1.8,md,5.64
usc000rd1a,2.5,ml,6.15
usc000rd4h,2.5,ml,5.808
ismpkansas70020388,2.68,ml,5.5
ismpkansas70020393,1.72,ml,5.1
nm610407,1.9,md,0.04
ismpkansas70020398,2.21,ml,5.89
usc000rd76,3.1,ml,5.0
usc000rd9c,2.7,ml,7.988
usc000rdb9,3.1,ml,5.322
usc000rdbi,2.7,ml,5.289
usc000rdiw,2.0,ml,5.115
usc000rdmc,2.6,ml,5.0
usc000rdqd,2.6,ml,5.0
usc000rdue,3.0,ml,9.121
usc000re9j,2.5,ml,3.271
usc000re38,2.7,ml,5.0
usc000reci,2.3,ml,5.0
usc000rekp,2.5,ml,7.086
usc000rej5,2.7,ml,6.411
ismpkansas70020573,2.36,ml,6.18
usc000reuc,2.3,ml,4.655
nm610410,1.9,md,2.52
usc000rf3g,2.5,ml,6.732
usc000rf8x,2.7,ml,5.0
usc000rfm0,2.5,ml,1.728
usc000rfmw,3.3,ml,5.0
usc000rfsx,3.0,ml,5.259
usc000rftq,3.0,ml,1.891
usc000rfuk,2.8,ml,5.151
usc000rg0i,3.5,mwr,6.67
usc000rg12,4.3,mwr,5.0
usc000rg1h,3.3,ml,6.536
usc000rg2c,2.8,ml,5.0
usc000rg8d,2.5,ml,4.529
usc000rg8y,2.8,ml,4.823
usc000rgc1,2.7,ml,5.117
usc000rgix,2.7,ml,5.398
usc000rgn8,2.7,ml,5.468
nm610415,2.1,md,5.05
usb000rh1c,1.7,ml,5.84
usc000rgp5,2.6,ml,4.98
usc000rgsy,3.0,ml,5.053
usc000rgzn,2.5,ml,5.541
usc000rhca,2.6,ml,0.994
usc000rhcc,2.5,ml,2.746
usc000rhh8,2.2,ml,5.538
nm610417,2.3,md,1.84
usc000rhgs,2.6,ml,5.0
usc000rh6s,3.4,ml,5.569
usc000rhbh,2.6,ml,4.739
usc000rha6,3.0,ml,5.315
usc000rhab,4.1,mwr,5.0
usc000rhci,3.2,mwr,5.964
usc000rhi4,3.1,ml,5.0
usc000rhis,2.6,ml,5.31
usc000rhjx,2.5,ml,5.0
usc000rhi5,3.0,ml,4.087
usb000rghp,2.6,ml,5.0
usc000rhk6,3.2,ml,5.0
usc000rhka,3.6,ml,4.583
usb000rgg2,3.2,ml,5.627
usb000rgni,2.3,ml,5.736
usb000rgxv,2.7,ml,5.0
usb000rgnm,2.7,ml,5.0
nm610419,2.4,md,0.0
nm610420,1.9,md,3.95
nm610421,1.9,md,7.66
usb000rgzy,2.4,ml,4.459
usb000rh0c,2.5,ml,7.407
usb000rh4v,2.5,ml,7.138
ismpkansas70020763,2.11,ml,5.55
usc000rik8,2.5,ml,5.961
usc000rimn,2.9,ml,7.274
usc000ripe,3.1,ml,4.67
usc000riqx,3.3,mwr,6.489
usc000riwe,2.5,ml,5.394
usc000rivb,2.5,ml,5.238
usc000rj34,2.9,mb_lg,5.75
usc000rj5c,2.6,ml,5.0
usc000rj77,3.9,mwr,5.0
usc000rjb2,3.0,ml,5.0
usc000rjix,2.6,ml,5.484
usc000rjj1,2.5,ml,5.0
usc000rjpb,2.9,ml,5.0
usc000rjxn,2.4,ml,7.808
nm610426,1.9,md,2.54
usc000rjya,2.7,ml,6.981
usc000rkx3,1.3,ml,6.72
usc000rk4v,2.5,mb_lg,7.81
usc000rk95,2.7,ml,6.794
usc000rk6s,3.2,ml,5.386
usc000rke3,2.8,ml,5.124
usc000rk82,3.3,ml,6.102
ismpkansas70020978,2.34,ml,6.48
usc000rk9r,3.4,mwr,5.627
usc000rkb9,2.9,ml,5.0
usc000rkv4,2.5,ml,5.0
usc000rkub,2.9,ml,7.118
ismpkansas70021103,1.51,ml,5.01
usc000rl3q,2.8,ml,5.0
usc000rl4t,2.6,ml,6.129
usc000rl5d,3.0,ml,5.574
usc000rl54,2.8,ml,6.789
usc000rl7d,3.2,ml,6.14
usc000rlf1,3.0,ml,5.0
ismpkansas70021143,2.81,ml,4.11
ismpkansas70021148,1.7,ml,4.19
usc000rlp4,2.5,ml,4.893
usc000rlxl,2.7,ml,4.473
usc000rlu3,3.3,ml,5.716
usc000rm2h,2.7,ml,5.0
ismpkansas70021223,1.84,ml,4.01
usc000rm8f,2.6,mb_lg,4.66
usc000rm9s,3.6,mwr,6.584
usc000rm9w,3.5,mwr,6.301
usc000rmdk,3.1,ml,6.414
usc000rmab,3.3,mwr,6.166
usc000rmdv,2.9,ml,6.688
usc000rmaw,3.2,ml,5.768
ismpkansas70021253,2.37,ml,4.1
usc000rmb2,3.0,ml,5.716
usc000rmb6,2.8,ml,4.941
ismpkansas70021263,1.69,ml,5.71
ismpkansas70021283,2.74,ml,5.45
ismpkansas70021288,2.25,ml,5.57
ismpkansas70021298,2.67,ml,4.3
ismpkansas70021293,1.68,ml,5.63
usc000rmd5,3.2,mwr,1.593
ismpkansas70021333,1.68,ml,1.86
usc000rmff,2.5,ml,5.0
usc000rmge,2.6,ml,5.0
ismpkansas70021348,2.22,ml,5.85
usc000rml2,3.7,mwr,5.0
usc000rmx9,2.5,ml,5.188
ismpkansas70021363,2.07,ml,4.25
usc000rmmq,3.5,ml,4.761
usc000rmpv,2.7,ml,5.0
usc000rmr8,3.3,ml,5.472
usc000rmth,2.8,ml,4.665
usc000rmtx,3.6,mwr,5.0
usc000rn5c,3.1,ml,5.0
usc000rn6i,3.7,mwr,6.063
usc000rn8m,3.0,ml,4.962
usc000rn9z,2.9,mb_lg,5.0
usc000rnb6,2.9,ml,6.136
ismpkansas70021468,2.38,ml,2.85
ismpkansas70021463,1.79,ml,2.96
usc000rnkf,3.0,ml,5.501
usc000rnti,2.7,ml,5.0
usc000rnnx,3.0,ml,4.476
usc000rnqs,3.2,ml,4.511
usc000rnsy,2.5,ml,5.0
usc000rntl,2.6,ml,6.204
usc000rnwj,2.6,ml,5.0
usc000rnyg,2.5,ml,6.195
usc000rp6j,2.9,ml,5.0
ismpkansas70022898,1.77,ml,3.06
usc000rplk,2.5,ml,5.0
ismpkansas70022913,1.89,ml,5.02
usc000rp34,3.0,ml,5.643
usc000rp3j,3.2,ml,5.0
ismpkansas70021723,1.55,ml,4.11
ismpkansas70021883,1.57,ml,4.05
ismpkansas70021728,1.65,ml,4.87
ismpkansas70021748,1.83,ml,5.36
usc000rp6w,2.8,ml,5.0
usc000rp6g,3.1,ml,5.0
usc000rp70,2.5,ml,6.064
ismpkansas70021768,1.6,ml,4.49
ismpkansas70021773,1.8,ml,3.88
usc000rpll,2.7,ml,4.319
usc000rplu,2.8,ml,5.84
ismpkansas70022208,2.28,ml,4.23
usc000rplw,2.7,ml,5.606
usc000rplm,2.6,ml,5.0
ismpkansas70021853,1.66,ml,4.61
usc000rpgd,2.8,ml,5.0
usc000rpls,2.6,ml,5.687
ismpkansas70023283,1.57,ml,4.22
ismpkansas70023273,1.82,ml,5.48
ismpkansas70021878,1.58,ml,4.46
usc000rplj,2.7,ml,5.0
ismpkansas70021893,2.1,ml,1.72
nm610435,2.7,md,7.83
usc000rpxa,2.5,ml,6.674
usc000rpye,2.3,ml,6.838
nm610436,2.2,md,0.63
usc000rpy2,2.5,ml,5.0
usc000rpy8,3.1,ml,5.0
usc000rq2e,3.0,ml,5.0
usc000rq9f,2.5,ml,4.644
usc000rqbx,3.2,ml,4.656
usc000rqc5,3.0,ml,3.975
usc000rref,2.6,ml,5.0
usc000rr8n,2.8,ml,5.0
usc000rqec,3.2,ml,7.049
ismpkansas70021988,2.1,ml,6.08
ismpkansas70021993,1.95,ml,5.81
ismpkansas70022028,2.36,ml,2.36
ismpkansas70022033,1.64,ml,2.33
ismpkansas70022038,2.59,ml,3.06
usc000rqid,3.0,ml,5.0
nm610441,1.8,md,1.65
usb000rrk3,2.6,ml,5.0
usc000rqwg,3.3,ml,4.925
usc000rqwr,3.3,ml,4.821
usc000rqyv,3.1,ml,5.0
usb000rrkc,2.8,ml,5.0
ismpkansas70022108,1.6,ml,6.95
usc000rraj,2.5,ml,4.074
usc000rr39,2.7,ml,6.965
usc000rr3k,2.8,ml,5.0
usc000rr3u,3.0,ml,6.034
usc000rr3x,3.2,ml,3.615
usc000rr5e,2.5,ml,5.05
usb000rr6i,2.1,ml,5.0
usb000rr6h,2.6,ml,5.045
usc000rr7z,2.5,ml,5.0
usb000rrne,2.5,ml,7.4
usb000rw6g,2.6,ml,2.342
usc000rr8a,3.2,ml,7.727
usb000rw6k,2.5,ml,4.946
ismpkansas70022218,1.66,ml,7.57
ismpkansas70022223,2.12,ml,4.35
usc000rrn0,2.8,ml,4.212
ismpkansas70022228,1.92,ml,2.09
usc000rrj5,2.7,ml,5.73
ismpkansas70022293,1.66,ml,5.21
ismpkansas70022298,1.75,ml,5.31
usc000rrqu,2.8,ml,5.0
ismpkansas70022308,1.61,ml,3.94
usc000rrs3,2.9,ml,5.0
ismpkansas70022318,1.89,ml,3.54
ismpkansas70022313,1.89,ml,3.41
usb000rr2b,2.9,ml,4.395
ismpkansas70022323,2.09,ml,4.25
usb000rr53,2.9,ml,5.0
usb000rr5h,3.0,mwr,3.43
ismpkansas70022358,1.73,ml,3.81
usb000rr8e,2.5,ml,7.977
usb000rr8s,2.7,ml,4.667
usb000rrac,2.5,ml,5.151
ismpkansas70022433,1.68,ml,5.94
usb000rrg5,2.5,mb_lg,10.73
usb000rrgf,3.1,ml,3.91
usb000skks,2.9,ml,6.35
usb000rril,2.5,ml,5.0
usb000rrh4,2.6,ml,5.482
usb000rrjp,2.6,ml,5.171
usb000rri4,2.9,ml,3.709
nm610443,1.6,md,2.72
ismpkansas70022493,2.14,ml,3.32
ismpkansas70022508,1.61,ml,4.38
usb000rs01,3.4,ml,6.398
usb000rs1d,2.8,ml,5.0
usb000rs6v,2.6,ml,4.737
usb000rs78,2.5,ml,5.238
ismpkansas70022543,1.52,ml,4.35
ismpkansas70022643,1.87,ml,4.34
usb000rsc9,3.2,ml,5.0
usb000rsd2,2.7,mb_lg,5.0
ismpkansas70022683,2.06,ml,4.26
usb000rsee,2.9,ml,4.001
usb000rsdy,4.0,mwr,4.047
usb000rseb,3.1,ml,4.997
ismpkansas70022698,1.76,ml,1.21
ismpkansas70022703,2.13,ml,6.41
usb000rtsh,2.5,ml,5.0
usb000rtef,2.6,ml,2.019
usb000rsik,2.6,ml,5.42
usb000rsvf,2.6,ml,3.444
usb000rsim,2.9,ml,5.0
usb000rsiq,2.7,ml,5.0
usb000rttl,2.8,ml,4.625
usb000rttw,2.6,ml,2.63
ismpkansas70022713,1.88,ml,6.18
usb000rsjp,2.8,ml,6.005
usb000rsk5,2.9,ml,4.355
usb000rsv2,2.7,ml,5.0
usb000rsus,2.5,ml,6.722
usb000rsm3,2.8,ml,4.818
usb000rsm4,3.0,ml,4.825
usb000rssq,2.5,ml,5.0
usb000rsqp,2.5,ml,5.0
usb000rsqv,3.9,mwr,5.0
usb000rsrv,2.7,ml,14.438
usb000rsws,2.7,ml,5.0
usb000rstu,2.5,ml,4.261
usb000rsug,3.3,mwr,5.117
usb000rtep,2.5,ml,5.0
usb000rtei,2.5,ml,4.654
usb000rten,2.5,ml,4.768
usb000rt1h,3.0,ml,5.0
usb000rt1u,3.5,mwr,6.546
usb000rt2i,3.9,mwr,6.653
usb000rt3f,3.0,ml,4.844
usb000rtdv,2.7,ml,6.093
ismpkansas70022893,1.53,ml,6.11
usb000rteu,2.7,ml,5.0
usb000rtek,2.6,ml,5.0
usb000rtbw,2.5,ml,5.0
usb000rtc0,2.8,ml,4.588
usb000rtcm,2.8,ml,5.0
ismpkansas70023008,2.01,ml,5.48
ismpkansas70042623,2.33,ml,5.12
usb000rtim,2.7,ml,5.0
usb000rtd2,2.5,ml,5.195
nm610448,1.9,md,3.65
usb000rtjj,2.8,ml,6.76
usb000rtjn,2.6,ml,4.68
usb000rtk5,2.6,ml,5.0
ismpkansas70023078,1.98,ml,5.64
usb000rtmm,2.7,ml,5.161
usb000ru1g,2.3,ml,7.337
usb000rtrt,2.6,ml,6.964
usb000rtnr,3.6,mb_lg,5.0
usb000rtsu,2.7,ml,5.0
usb000rttd,2.5,ml,5.0
ismpkansas70023128,1.54,ml,1.04
ismpkansas70023138,1.57,ml,5.13
usb000rtzl,2.7,ml,5.279
usb000ru1t,2.4,ml,5.651
usb000ru6u,2.7,ml,6.476
usb000ru06,3.0,ml,4.963
usb000ru0b,2.9,ml,4.603
usb000ru53,3.3,ml,5.0
usb000ru6w,2.5,ml,5.0
usb000ruef,2.7,ml,6.43
usb000rw4m,2.6,ml,4.058
usb000rv9f,2.6,ml,5.0
ismpkansas70023323,1.57,ml,3.97
usb000rukg,2.1,ml,5.0
nm610451,2.0,md,3.69
usb000rung,3.0,mb_lg,5.58
ismpkansas70023373,1.89,ml,7.01
ismpkansas70023383,2.56,ml,4.49
usb000rusj,2.2,mb_lg,3.23
usb000rusq,3.3,mb_lg,6.15
usb000rv95,2.9,ml,6.745
usb000rw2v,2.4,ml,4.146
usb000rw2y,2.9,ml,6.136
usb000rw30,2.4,ml,4.13
usb000rw33,2.6,ml,6.64
ismpkansas70023458,1.66,ml,4.43
ismpkansas70023463,2.52,ml,4.47
usb000rw40,2.4,ml,3.324
usb000rw7t,2.6,ml,4.182
usb000rw7l,2.6,ml,4.245
nm610454,1.8,md,3.15
usb000rwdj,2.6,ml,4.0
usb000rwcu,3.3,mwr,5.264
usb000rwcx,2.5,ml,5.0
usb000rwdn,3.1,ml,4.988
usb000rwk6,2.9,mwr,5.099
ismpkansas70023508,2.18,ml,4.72
nm610456,2.3,md,4.25
usb000rx2j,2.9,ml,5.0
usb000rx2d,3.4,mwr,0.7
ismpkansas70023543,2.19,ml,6.22
ismpkansas70023548,2.08,ml,1.36
usb000rx2y,2.4,mb_lg,5.0
ismpkansas70023558,1.69,ml,4.44
nm610457,1.7,md,6.91
ismpkansas70023588,2.52,ml,4.76
ismpkansas70023593,1.58,ml,5.3
usb000rxjs,3.4,mb_lg,3.12
ismpkansas70023658,2.62,ml,6.44
ismpkansas70023753,1.93,ml,4.85
usb000rxq9,2.8,ml,0.703
ismpkansas70023773,2.31,ml,4.71
usb000rxsh,2.9,mb_lg,2.77
usb000rxt7,3.2,ml,0.046
usb000ryhv,2.1,mb_lg,4.5
usb000s52u,3.0,ml,4.2
usb000ry5e,3.3,ml,4.76
usb000ry6y,4.3,mwr,5.287
ismpkansas70023838,2.4,ml,4.77
ismpkansas70023848,1.78,ml,5.02
usb000ry86,2.7,ml,5.672
usb000ryj9,2.3,ml,5.345
nm610458,2.3,md,3.79
usb000ryl6,3.3,mwr,5.1
usb000s53l,2.6,ml,5.0
usb000rylj,3.3,ml,5.0
ismpkansas70023908,1.66,ml,5.7
usb000ryru,2.4,ml,5.0
usb000ryp3,2.6,ml,5.349
usb000ryqu,3.2,ml,5.0
nm610462,1.7,md,4.17
usb000ryrw,2.1,ml,3.66
usb000ryrz,2.9,ml,5.0
usb000rys0,3.2,ml,4.996
nm610463,1.8,md,0.05
usb000rytp,2.8,mb_lg,5.0
nm610464,1.5,md,6.84
nm610465,1.7,md,2.71
usb000rz0y,3.2,ml,5.287
usb000s3aj,2.5,ml,4.2
usb000s3al,2.6,ml,5.808
usb000rz4r,3.1,mwr,4.6
usb000rz5v,3.2,mwr,11.68
ismpkansas70024153,1.68,ml,5.85
usb000rze7,3.1,ml,5.8
nm610469,2.0,md,6.73
usc000s9n0,2.7,ml,3.76
nm610470,2.2,md,3.08
usb000rzfk,2.4,ml,5.0
usb000rzfg,2.2,ml,5.0
usb000rzfq,2.4,ml,5.0
usb000rzfz,2.5,ml,5.0
nm610471,1.6,md,1.91
usb000sa1u,2.7,ml,5.0
usb000rzlp,2.7,ml,6.649
usb000rzlv,2.3,ml,3.858
usb000rzll,3.2,ml,6.7
nm610472,2.0,md,3.38
usb000rzn4,3.0,ml,3.775
usb000rznt,3.1,ml,5.595
usc000s9nb,2.7,ml,4.981
usb000rzqj,2.7,ml,5.0
ismpkansas70024318,1.93,ml,4.56
nm610475,1.9,md,3.13
usb000s0pc,2.6,ml,7.0
usb000rztk,2.8,ml,4.259
usb000s0pg,2.5,mb_lg,5.38
ismpkansas70024348,1.5,ml,4.21
ismpkansas70024353,1.54,ml,4.36
usb000rzuh,3.3,mwr,3.7
usb000s04g,3.2,mwr,6.39
usb000s05y,2.7,ml,5.0
usb000s0pj,2.7,ml,6.34
usb000s09b,2.8,ml,4.882
usb000s0pp,2.5,ml,5.0
ismpkansas70024503,1.88,ml,5.96
usb000s0pr,2.7,ml,4.232
usb000s530,2.8,ml,5.0
usb000s0d6,2.7,ml,4.2
usb000s0eu,3.3,ml,4.2
usb000s0px,2.8,ml,5.0
usb000s0pz,2.7,ml,5.0
ismpkansas70024568,2.77,ml,5.51
ismpkansas70024578,1.63,ml,1.37
usb000s0qx,2.6,ml,5.0
usb000s0td,2.7,ml,5.0
usb000s10u,3.0,ml,5.0
ismpkansas70024618,1.62,ml,1.22
ismpkansas70024623,1.86,ml,5.05
nm610480,1.7,md,3.75
usb000s1cj,3.0,ml,5.313
usb000s13k,3.2,ml,5.393
usb000s1cl,2.4,ml,5.0
ismpkansas70024693,1.53,ml,6.04
ismpkansas70024703,1.71,ml,6.95
usb000s1gp,3.3,ml,5.0
usb000s1hi,3.3,mwr,3.897
usb000s1hm,3.0,ml,4.161
usb000s1hp,3.0,ml,3.815
nm610481,2.1,md,5.69
usb000s1jp,2.7,ml,4.04
usb000s1my,2.7,ml,4.233
ismpkansas70024843,1.57,ml,5.86
nm610482,1.8,md,3.48
usb000s1p4,2.5,ml,4.468
usb000s1pq,2.8,ml,4.5
